# q qerr I(q) I(q)err
2.960814043237767687e-02 6.584026763423021398e-05 7.782677165354330384e+01 8.679234835220286826e+00
2.983961579365264002e-02 6.983920439112704980e-05 7.929584352078239817e+01 9.091022840006568018e+00
3.007086711816524260e-02 6.649470887843013508e-05 7.929679144385026746e+01 9.001983284325405066e+00
3.030849094681176484e-02 7.199344525738288452e-05 7.998697916666667140e+01 8.938581210095883023e+00
3.054989504902336575e-02 6.904743658252054722e-05 8.144289693593314894e+01 8.744281423647128904e+00
3.078165236014722417e-02 6.430462589111944952e-05 8.270245398773006684e+01 9.081235370881108437e+00
3.100904415161786359e-02 6.891371557748558090e-05 8.305309734513274122e+01 8.856125880985468157e+00
3.124378004707335788e-02 6.802347259085625550e-05 8.461890243902439579e+01 1.008137344666333490e+01
3.148005278710188509e-02 6.963790735804129299e-05 8.525225225225224790e+01 8.787457459230566315e+00
3.171371101549351479e-02 6.491098522060580905e-05 8.573051948051947591e+01 9.076937315369907111e+00
3.194253270530488659e-02 6.643720727097939297e-05 8.653114754098361061e+01 9.415453855127649874e+00
3.217772739409639066e-02 7.207253078604244857e-05 8.732716049382716506e+01 9.693871066798674718e+00
3.241258335410790448e-02 6.484611046219248903e-05 8.935540069686410902e+01 9.414035138795870949e+00
3.264445272271138121e-02 7.067815627986795619e-05 8.988141025641026260e+01 9.861296657235229191e+00
3.288009324972624575e-02 6.514072171913584642e-05 9.092280701754386030e+01 9.077294705077019188e+00
3.311251835395861987e-02 6.923154512368420417e-05 9.162585034013605423e+01 1.000450058379426643e+01
3.334620240946842284e-02 6.906008769013418584e-05 9.410416666666667140e+01 9.924188178151924333e+00
3.358123372194379841e-02 6.790165455744005493e-05 9.428928571428571104e+01 9.805948840018551493e+00
3.381409346726198945e-02 6.946853510284985394e-05 9.505633802816900868e+01 9.858533682640212348e+00
3.405235163866184023e-02 6.660978410321308902e-05 9.761538461538461320e+01 1.061620803535927493e+01
3.428443415797702287e-02 7.014504093919582688e-05 9.903459119496855578e+01 9.758668793902632643e+00
3.451790515064617759e-02 6.752790833138901940e-05 9.906329113924050489e+01 1.002651507986156076e+01
3.475058674309065149e-02 6.860561414856442648e-05 1.005932721712538296e+02 9.993499182220402233e+00
3.498255247524993672e-02 6.949851211445105619e-05 1.022447761194029852e+02 1.026284024786603410e+01
3.521787450520567214e-02 6.928285379750772884e-05 1.021140350877193015e+02 1.080294884296430169e+01
3.545148567192742128e-02 6.819735758945621247e-05 1.031257309941520504e+02 9.906687341812979497e+00
3.568299999600531985e-02 6.771859016455015492e-05 1.048318840579710098e+02 1.061378392269882021e+01
3.591626020472690056e-02 6.847219215976182126e-05 1.063903133903133948e+02 1.036649179214876781e+01
3.615098875833893527e-02 7.052968595604587306e-05 1.066336088154269959e+02 1.058832763197561633e+01
3.638614682571900127e-02 6.820923678434241515e-05 1.089322033898305051e+02 1.040660713156825601e+01
3.661805186382561389e-02 6.907515541028400551e-05 1.098429752066115697e+02 1.099585353379143449e+01
3.685317606104113880e-02 6.904996252045599340e-05 1.102934782608695627e+02 1.010335149759385409e+01
3.708883642168768480e-02 6.873622836593106498e-05 1.117648648648648617e+02 1.008696082428014762e+01
3.732239511597464088e-02 6.812675490547725891e-05 1.123414634146341484e+02 9.941743189746416576e+00
3.755463123269808107e-02 6.778877579542675561e-05 1.139048913043478279e+02 1.091662773505903061e+01
3.778670279175407737e-02 6.944847979951479207e-05 1.143713527851458878e+02 1.100547030159651563e+01
3.802298536488796232e-02 7.020534180361206209e-05 1.164051948051948102e+02 1.056595793226908597e+01
3.825885045270431550e-02 6.844491048717255130e-05 1.170656167979002618e+02 1.145875007461865991e+01
3.849029289296715395e-02 6.652498920162236353e-05 1.179786666666666690e+02 1.136143277349589731e+01
3.872248042820892328e-02 6.790361104831614330e-05 1.189559585492227995e+02 1.200293652043925086e+01
3.895386220490307250e-02 6.719082682281010037e-05 1.195804749340369426e+02 1.042524285695572139e+01
3.918674717410664671e-02 7.000314829290660062e-05 1.203215189873417756e+02 1.086982684845670555e+01
3.942407118577949399e-02 7.012279782529274620e-05 1.212779156327543433e+02 1.114957535881062789e+01
3.965683877455637024e-02 6.593437650155711338e-05 1.207506493506493541e+02 1.071530195888868064e+01
3.988742774945142761e-02 6.864886435371258416e-05 1.221588089330024758e+02 1.067382353129481665e+01
4.012278533538721215e-02 6.997066240485112700e-05 1.236570048309178702e+02 1.165661592853454565e+01
4.035757945334737112e-02 6.763234382336403173e-05 1.248465346534653406e+02 1.115766083260138686e+01
4.059262090047784100e-02 7.047756166092368556e-05 1.245817757009345854e+02 1.129580184464464132e+01
4.082512016076288858e-02 6.496092607463988043e-05 1.256775818639798530e+02 1.131976360226740219e+01
4.105717491102069128e-02 7.111181249420595236e-05 1.256059225512528457e+02 1.097174155778138882e+01
4.129381576814993016e-02 6.732684386414472533e-05 1.250547619047619037e+02 1.176625473831386337e+01
4.152473579130346731e-02 6.726668318915885337e-05 1.260141509433962312e+02 1.119740633349373482e+01
4.175787959977999425e-02 6.911235940839533670e-05 1.264063926940639249e+02 1.081898260870950956e+01
4.199237839299468922e-02 6.860112016482474860e-05 1.270483870967741922e+02 1.161845745312218270e+01
4.222717975068539242e-02 7.045110183040372183e-05 1.263053097345132727e+02 1.181215181313610252e+01
4.246249924109424950e-02 6.709506009279194230e-05 1.274141876430205969e+02 1.163886865941304016e+01
4.269335040669582776e-02 6.700621335665329654e-05 1.271503416856492095e+02 1.190157316130812504e+01
4.292717084091476204e-02 6.896437123237502613e-05 1.268893805309734546e+02 1.197336261895727816e+01
4.316007288560289035e-02 6.735835804845247382e-05 1.264373576309795055e+02 1.147190930804209685e+01
4.339440191910803879e-02 7.037245596857638261e-05 1.274220779220779178e+02 1.101868905110834262e+01
4.363144753970988471e-02 6.826143681517027339e-05 1.265277161862527748e+02 1.129084664141495509e+01
4.386107962274469335e-02 6.624164794214468591e-05 1.259724770642201861e+02 1.125941422631766997e+01
4.409573705596323001e-02 7.170940769140793695e-05 1.245870020964360521e+02 1.071981906500111137e+01
4.433534367545302612e-02 6.775590854826653211e-05 1.255701754385964932e+02 1.144948138730159037e+01
4.456682912223779158e-02 6.610492296161660122e-05 1.245825892857142918e+02 1.169816900219117706e+01
4.479780304487864656e-02 6.786442677967826091e-05 1.232735229759299784e+02 1.088713563941584717e+01
4.503013318854280633e-02 6.853635641818868680e-05 1.225228758169934622e+02 1.122934149509105062e+01
4.526436263630335272e-02 6.918514626283685297e-05 1.220599571734475433e+02 1.129063028535197866e+01
4.549984770861909000e-02 6.833630877532204714e-05 1.209871520342612428e+02 1.120443760208874906e+01
4.573057769171592901e-02 6.540293680537103750e-05 1.199175946547884166e+02 1.039400510326009197e+01
4.596282480080345761e-02 6.990247096589263711e-05 1.193577405857740530e+02 1.072996665001800309e+01
4.619732296389236076e-02 6.786250507108923557e-05 1.179848484848484844e+02 1.100638134342046115e+01
4.643258444511101646e-02 7.033191385126720280e-05 1.169731958762886563e+02 1.090725897912330922e+01
4.666845704786030252e-02 6.692058153033048496e-05 1.154698275862068897e+02 1.117195605903008016e+01
4.689934413756127740e-02 6.802189408205146866e-05 1.149978768577494748e+02 1.088016131797357211e+01
4.713438507358027468e-02 6.944147399833233919e-05 1.132355371900826384e+02 1.056897692976878744e+01
4.736795136815064727e-02 6.656957436849283657e-05 1.111862955032119942e+02 1.057207126176619205e+01
4.759859747438226207e-02 6.769763208725077138e-05 1.096821052631578937e+02 1.067280656622240187e+01
4.783274694655795245e-02 6.928267493286968941e-05 1.093855670103092734e+02 9.822579136822419343e+00
4.806634396749334681e-02 6.807281927440189521e-05 1.084079497907949730e+02 1.018488684077463979e+01
4.830248047396420996e-02 6.966332651828869844e-05 1.060080645161290391e+02 1.092625350881141166e+01
4.853643200824572096e-02 6.606102041943429451e-05 1.051183932346723111e+02 1.009264571930565069e+01
4.876414520816241271e-02 6.613248851928526920e-05 1.027600849256900233e+02 1.040584615220564046e+01
4.899792577344610350e-02 7.109046729717630826e-05 1.014019801980197997e+02 1.020743274130752098e+01
4.923470399315162116e-02 6.843725681761876167e-05 1.004938271604938222e+02 1.014483339774426973e+01
4.947209300203903731e-02 7.062440267994869150e-05 9.932681017612524954e+01 9.602241004614038289e+00
4.970767414357019076e-02 6.568520737628115111e-05 9.682672233820458985e+01 9.594431739818679361e+00
4.993955421601320444e-02 6.870069007268534431e-05 9.535070140280561191e+01 9.520042980392506848e+00
5.017343134654914799e-02 6.784437425331957467e-05 9.451919191919192542e+01 1.034906787084358903e+01
5.040364307755263590e-02 6.549987049623397846e-05 9.214345114345114496e+01 9.249739595395681135e+00
5.063525219032424807e-02 6.906177440634427543e-05 9.108300395256917170e+01 9.391316824361892301e+00
5.087248401921887209e-02 6.982607771126056830e-05 8.950588235294117112e+01 1.008114024784176799e+01
5.110824603904627617e-02 6.828347019243583200e-05 8.728742514970059574e+01 9.697201913813646712e+00
5.134041616444540157e-02 6.749734166748146504e-05 8.583400000000000318e+01 9.456326559505017215e+00
5.157233759481640728e-02 6.701141620730611365e-05 8.438276553106211963e+01 9.583749036226647533e+00
5.180603234918396832e-02 6.902301690403682475e-05 8.317543859649123306e+01 9.921464116953728762e+00
5.204093912643181080e-02 6.858285367200194556e-05 8.118467583497053397e+01 9.164060787263878183e+00
5.227550176404114485e-02 6.841128413638082530e-05 8.027485380116958424e+01 8.982169956657749310e+00
5.250874134631969281e-02 6.710124584087647154e-05 7.784615384615383959e+01 9.047959674310067868e+00
5.273983379343173683e-02 6.699865505256583098e-05 7.704174950298211400e+01 9.115251132068530993e+00
5.297309563147201833e-02 7.004200559247158596e-05 7.511954459203036549e+01 8.529509912410512484e+00
5.320870841843343413e-02 6.736639692893721994e-05 7.397064579256360162e+01 8.758616705859353146e+00
5.344158726524587955e-02 6.810737650478912789e-05 7.271483622350673670e+01 8.886840588211011749e+00
5.367526270033567970e-02 6.805918753122887452e-05 7.167244701348747071e+01 8.237326160367002714e+00
5.391026527670270824e-02 6.883326900963864436e-05 6.969201520912547210e+01 8.561985848579107383e+00
5.414369868353056253e-02 6.749358219613563344e-05 6.835645472061656847e+01 7.771224567234327196e+00
5.437486949081267451e-02 6.641570492905651368e-05 6.689494163424124906e+01 7.972621169174280986e+00
5.460633195359332337e-02 6.803263502740879241e-05 6.559695817490494107e+01 7.908237041290855807e+00
5.484155575107002578e-02 6.931669974032373370e-05 6.401498127340823885e+01 7.956799924560574944e+00
5.507758596231705078e-02 6.905344121730599505e-05 6.287054409005628486e+01 8.082703150444551454e+00
5.531123208233620220e-02 6.772891677133621323e-05 6.185416666666666430e+01 7.822561702595198341e+00
5.554365515600671876e-02 6.719762712666427933e-05 6.111238095238095269e+01 8.081192970013407972e+00
5.577734969999190856e-02 6.950070055363419556e-05 5.928176795580110792e+01 8.038944259537611714e+00
5.601099427749139242e-02 6.700515619549475674e-05 5.839619047619047620e+01 7.748178104921066733e+00
5.624621814925619134e-02 7.010497752434535551e-05 5.725812274368230703e+01 7.303545769897738182e+00
5.648196424828423601e-02 6.688681858197991978e-05 5.622033898305084421e+01 7.211029514766690518e+00
5.671540211382259528e-02 6.857993554508776460e-05 5.496869244935543009e+01 6.898292481504663343e+00
5.695057597478152267e-02 6.911508132478911160e-05 5.350363636363636033e+01 7.099679424726472732e+00
5.718334936048233286e-02 6.546013463055807180e-05 5.243833017077798786e+01 6.885094322838671843e+00
5.741421041024297178e-02 6.793445858109002969e-05 5.204744525547445022e+01 6.918030745470814757e+00
5.764613918380164653e-02 6.637197386990278968e-05 5.039513108614232095e+01 6.656643561544337118e+00
5.788167249397389164e-02 7.061552392955100337e-05 4.979225352112676006e+01 7.097321227577285896e+00
5.811737136754223376e-02 6.704761694123777174e-05 4.879297597042513956e+01 6.868396682238183004e+00
5.834837921127641880e-02 6.699294913716081861e-05 4.831985294117647101e+01 6.644694013389509379e+00
5.858116591208732682e-02 6.832957605342608631e-05 4.701079136690647431e+01 6.881701579144384517e+00
5.881666226357543104e-02 6.848621822711322728e-05 4.618604651162790731e+01 6.869188838132335384e+00
5.905135363872197202e-02 6.777347974127791586e-05 4.516425992779783627e+01 6.516185985307899386e+00
5.928387195222793726e-02 6.772469370990553635e-05 4.458273381294964111e+01 6.749337427968597147e+00
5.951647621897535045e-02 6.683838279782646321e-05 4.429038112522685822e+01 6.692877461407016781e+00
5.974911582084686118e-02 6.869520850335110538e-05 4.300000000000000000e+01 6.229106670422687841e+00
5.998323909506843993e-02 6.775808722689177679e-05 4.216100178890876293e+01 6.532110152359111410e+00
6.021684065425213228e-02 6.821508261215899929e-05 4.130088495575220975e+01 6.203360556913961155e+00
6.045118304879574384e-02 6.844978444519072473e-05 4.067605633802816811e+01 6.082338554634706185e+00
6.068596061100132305e-02 6.815720570038588807e-05 3.975265017667844347e+01 5.813825923073507873e+00
6.092170969789185986e-02 6.974114108008298168e-05 3.915437392795883653e+01 6.221643834837155218e+00
6.115588848048909842e-02 6.553171796432443320e-05 3.887545126353790437e+01 5.950651693286649113e+00
6.138574783689496051e-02 6.713556217832948266e-05 3.778734622144112620e+01 6.155149335106496977e+00
6.161712726612254831e-02 6.659023579644488087e-05 3.719182948490230700e+01 5.759920663356609793e+00
6.184947732418764887e-02 6.842032557768410134e-05 3.635008665511265491e+01 5.899451048445301105e+00
6.208512874242018420e-02 6.932646695378516153e-05 3.606837606837606813e+01 5.690197499063415876e+00
6.232030440033373142e-02 6.786811594346220963e-05 3.530313588850174256e+01 5.894034882605290626e+00
6.255454887890503357e-02 6.903232039090102389e-05 3.432538330494037382e+01 5.786546279082904753e+00
6.279030404341265359e-02 6.817541082358109035e-05 3.397250859106529219e+01 5.839716583006584472e+00
6.302442562177140717e-02 6.783890935135950873e-05 3.343835616438356340e+01 5.495517971100513321e+00
6.325799215551787535e-02 6.707804214318665616e-05 3.251979345955249556e+01 5.812554246214723719e+00
6.349026508375751887e-02 6.699336420408434482e-05 3.180829015544041383e+01 5.701790237515234949e+00
6.372409184272515015e-02 6.892879157383024775e-05 3.175544388609715085e+01 5.588042128171987422e+00
6.395793742953777283e-02 6.642518885272369008e-05 3.136568457538994892e+01 5.492583030971047720e+00
6.419031457975818422e-02 6.826620328541081642e-05 3.090954773869346894e+01 5.642923723579016837e+00
6.442283327309653029e-02 6.576027226970875277e-05 2.982842287694974104e+01 5.290166523884154870e+00
6.465485140213383941e-02 6.860083938040020173e-05 2.956688963210702425e+01 5.311436406117824305e+00
6.489057688868674068e-02 6.918162283112673440e-05 2.908278145695364358e+01 5.219509966057822581e+00
6.512677614053768993e-02 6.800662934234975800e-05 2.859798994974874375e+01 5.134394087234724680e+00
6.535916383847417688e-02 6.723036061670840198e-05 2.831871838111298345e+01 5.266118906543947098e+00
6.559238943166004199e-02 6.775429361515336514e-05 2.730999999999999872e+01 5.180355521905165794e+00
6.582758612999557724e-02 6.859118299963685495e-05 2.737931034482758719e+01 5.013734604158401886e+00
6.606077625847779633e-02 6.646968386304463305e-05 2.655649241146711503e+01 5.471205322780878788e+00
6.629499012582010242e-02 6.873985157622226514e-05 2.621172638436481961e+01 5.057436762485739479e+00
6.652802461243248477e-02 6.667147267887053093e-05 2.573109243697479087e+01 5.074024455205327300e+00
6.676018753795931460e-02 6.790988101603729471e-05 2.588341543513957177e+01 5.108447222349512096e+00
6.699409877892320564e-02 6.752760488477305384e-05 2.504926108374384341e+01 4.999436984487138247e+00
6.722746570366622265e-02 6.715296906548569008e-05 2.458292282430213405e+01 4.837362340925137616e+00
6.746032149556230317e-02 6.698676487551811836e-05 2.456105610561056096e+01 4.919115066414934567e+00
6.769235389026706518e-02 6.820371575645631246e-05 2.378175895765472347e+01 4.859011819498388896e+00
6.792641117254087646e-02 6.820173351531172944e-05 2.329430894308942968e+01 4.744020522283157071e+00
6.816107073590284282e-02 6.878058967958357989e-05 2.305929487179487225e+01 4.785103987130569614e+00
6.839600153518463066e-02 6.745423942297350728e-05 2.279902755267422876e+01 4.814867312309312197e+00
6.862947544649959652e-02 6.741836193410811529e-05 2.253559870550161648e+01 4.615692318381760195e+00
6.886076050521675040e-02 6.695139243677821319e-05 2.202283849918433845e+01 4.702521467873218342e+00
6.909448405671331228e-02 6.857937925099385861e-05 2.159618441971383263e+01 4.745850338187605821e+00
6.933147198058889349e-02 6.945851940459737387e-05 2.121752738654146953e+01 4.600126081938372913e+00
6.956615814272766596e-02 6.659838482515636180e-05 2.087804878048780566e+01 4.603415435351698726e+00
6.979892421020185422e-02 6.845449894488580623e-05 2.053385826771653555e+01 4.555615364279856472e+00
7.003324628087082004e-02 6.708437855477542738e-05 2.016134185303514315e+01 4.325580685444246676e+00
7.026696723216839524e-02 6.749325677359571186e-05 2.036392405063291022e+01 4.425662610835209065e+00
7.049943687314187690e-02 6.712218498041330988e-05 1.976198083067092526e+01 4.359136621399539280e+00
7.073256586487845776e-02 6.824893734348157486e-05 1.930141287284144269e+01 4.341293483191546621e+00
