# q qerr I(q) I(q)err
2.470427111069508144e-02 6.982655739072169126e-05 4.871101871101870984e+01 6.772443648493652546e+00
2.493809997853204188e-02 6.775469533352249248e-05 4.849893390191897424e+01 6.610992396826794959e+00
2.517118618717203993e-02 6.980743985615223796e-05 4.866170212765957359e+01 6.995419829906569298e+00
2.540636145408604191e-02 6.938193712001703524e-05 4.787111111111111228e+01 6.880309352792462363e+00
2.563827354025385516e-02 6.629623788449823620e-05 4.771962616822430192e+01 7.078015649097357809e+00
2.586948195348701476e-02 6.770189532135148904e-05 4.766743648960738966e+01 6.946143577752720510e+00
2.609745587984336687e-02 6.509333995869156359e-05 4.774019607843137436e+01 6.926115854813182260e+00
2.633484837400032474e-02 7.348807666944635701e-05 4.739207048458149529e+01 6.886365819090439544e+00
2.657557098811626564e-02 6.881179166339853475e-05 4.692619047619047734e+01 7.219952198634482343e+00
2.680365379537597362e-02 6.422825624438124588e-05 4.592602040816326792e+01 6.644926830466787671e+00
2.703234577850367401e-02 6.946685782169436285e-05 4.582897862232778863e+01 6.950027843794927662e+00
2.726970666685900324e-02 6.993093227310868997e-05 4.552969121140142761e+01 6.828473388312382930e+00
2.750750127458209335e-02 6.961999393279447927e-05 4.542142857142857082e+01 6.937103239864909732e+00
2.774064166089718064e-02 6.699331928476430444e-05 4.464676616915422613e+01 7.153346564379641670e+00
2.797286317169397213e-02 6.855334754057274232e-05 4.456127450980392268e+01 6.741921347821230093e+00
2.820747942598401947e-02 7.000105603626221500e-05 4.487378640776699257e+01 6.580773459058268493e+00
2.843871508024181996e-02 6.660692948204320466e-05 4.407948717948718098e+01 6.619825581522752245e+00
2.867376841695860532e-02 7.113061539282546195e-05 4.363033175355450055e+01 6.568624634277564489e+00
2.890771417331186935e-02 6.480505975226419921e-05 4.296858638743455572e+01 6.203906813143571952e+00
2.913907964587559782e-02 7.035121785828480224e-05 4.340196078431372229e+01 6.256267522581652862e+00
2.937603130710666338e-02 7.051255909955699420e-05 4.264778325123153024e+01 6.440191072835028230e+00
2.960814043237767687e-02 6.584026763423021398e-05 4.230183727034120977e+01 6.754524205833783768e+00
2.983961579365264002e-02 6.983920439112704980e-05 4.249144254278728283e+01 6.381649940986825698e+00
3.007086711816524260e-02 6.649470887843013508e-05 4.205614973262031953e+01 6.287641091504970525e+00
3.030849094681176484e-02 7.199344525738288452e-05 4.155729166666666430e+01 6.340654391463012018e+00
3.054989504902336575e-02 6.904743658252054722e-05 4.160724233983287235e+01 6.436583379804123872e+00
3.078165236014722417e-02 6.430462589111944952e-05 4.044171779141104395e+01 6.456754288194911595e+00
3.100904415161786359e-02 6.891371557748558090e-05 4.071976401179941263e+01 6.433021683450366623e+00
3.124378004707335788e-02 6.802347259085625550e-05 4.012195121951219789e+01 6.601284959550844711e+00
3.148005278710188509e-02 6.963790735804129299e-05 3.934534534534534345e+01 6.199542420058920200e+00
3.171371101549351479e-02 6.491098522060580905e-05 3.945454545454545325e+01 6.305485702225335665e+00
3.194253270530488659e-02 6.643720727097939297e-05 3.920327868852459119e+01 5.884851349850400482e+00
3.217772739409639066e-02 7.207253078604244857e-05 3.876543209876543017e+01 5.822195258526659423e+00
3.241258335410790448e-02 6.484611046219248903e-05 3.901742160278745786e+01 6.207764698831512717e+00
3.264445272271138121e-02 7.067815627986795619e-05 3.781410256410256210e+01 5.963304466851035990e+00
3.288009324972624575e-02 6.514072171913584642e-05 3.793684210526316036e+01 5.968572664307846942e+00
3.311251835395861987e-02 6.923154512368420417e-05 3.757823129251701033e+01 6.425205179911480435e+00
3.334620240946842284e-02 6.906008769013418584e-05 3.726736111111111427e+01 5.722664660619320109e+00
3.358123372194379841e-02 6.790165455744005493e-05 3.668214285714285694e+01 6.099588059024635633e+00
3.381409346726198945e-02 6.946853510284985394e-05 3.690492957746479163e+01 6.033164804973869977e+00
3.405235163866184023e-02 6.660978410321308902e-05 3.643706293706294019e+01 5.627978371028971694e+00
3.428443415797702287e-02 7.014504093919582688e-05 3.621698113207547465e+01 6.391879007161961113e+00
3.451790515064617759e-02 6.752790833138901940e-05 3.554746835443037867e+01 5.853116513534157406e+00
3.475058674309065149e-02 6.860561414856442648e-05 3.540061162079510382e+01 5.797795766244663085e+00
3.498255247524993672e-02 6.949851211445105619e-05 3.505074626865671661e+01 5.774671421731255805e+00
3.521787450520567214e-02 6.928285379750772884e-05 3.484210526315789735e+01 5.917146209742236707e+00
3.545148567192742128e-02 6.819735758945621247e-05 3.467543859649122595e+01 6.058595248279642576e+00
3.568299999600531985e-02 6.771859016455015492e-05 3.362028985507246404e+01 5.493310361444924794e+00
3.591626020472690056e-02 6.847219215976182126e-05 3.409116809116809321e+01 6.046159994691408635e+00
3.615098875833893527e-02 7.052968595604587306e-05 3.346831955922864665e+01 5.466616439958662532e+00
3.638614682571900127e-02 6.820923678434241515e-05 3.290395480225988933e+01 5.845380236354865922e+00
3.661805186382561389e-02 6.907515541028400551e-05 3.311570247933884303e+01 5.892109912764416535e+00
3.685317606104113880e-02 6.904996252045599340e-05 3.239130434782608603e+01 5.620721435171453173e+00
3.708883642168768480e-02 6.873622836593106498e-05 3.206486486486486598e+01 5.661751259037358430e+00
3.732239511597464088e-02 6.812675490547725891e-05 3.223577235772357596e+01 5.481361267743847243e+00
3.755463123269808107e-02 6.778877579542675561e-05 3.138315217391304301e+01 5.614509225825611516e+00
3.778670279175407737e-02 6.944847979951479207e-05 3.144827586206896441e+01 5.989533234665086248e+00
3.802298536488796232e-02 7.020534180361206209e-05 3.123896103896104037e+01 5.400638381085939521e+00
3.825885045270431550e-02 6.844491048717255130e-05 3.045931758530183586e+01 5.179476645436612792e+00
3.849029289296715395e-02 6.652498920162236353e-05 3.029599999999999937e+01 5.001983606530512994e+00
3.872248042820892328e-02 6.790361104831614330e-05 3.029274611398963657e+01 5.224050707139000771e+00
3.895386220490307250e-02 6.719082682281010037e-05 2.987335092348284959e+01 5.497371450380463820e+00
3.918674717410664671e-02 7.000314829290660062e-05 2.988860759493670827e+01 5.197123679125986939e+00
3.942407118577949399e-02 7.012279782529274620e-05 2.910918114143920477e+01 5.506663054187414197e+00
3.965683877455637024e-02 6.593437650155711338e-05 2.864155844155844122e+01 5.066615105980231348e+00
3.988742774945142761e-02 6.864886435371258416e-05 2.895285359801488667e+01 5.267310365947369455e+00
4.012278533538721215e-02 6.997066240485112700e-05 2.838164251207729549e+01 5.267272512760357017e+00
4.035757945334737112e-02 6.763234382336403173e-05 2.810148514851485047e+01 5.261700915098561637e+00
4.059262090047784100e-02 7.047756166092368556e-05 2.814953271028037207e+01 5.194933602890419166e+00
4.082512016076288858e-02 6.496092607463988043e-05 2.769269521410579316e+01 5.275818489470741390e+00
4.105717491102069128e-02 7.111181249420595236e-05 2.755353075170842914e+01 5.324128589245503917e+00
4.129381576814993016e-02 6.732684386414472533e-05 2.669999999999999929e+01 5.207800925168939443e+00
4.152473579130346731e-02 6.726668318915885337e-05 2.710377358490566024e+01 5.068059836769683635e+00
4.175787959977999425e-02 6.911235940839533670e-05 2.622146118721461150e+01 5.424395201442499648e+00
4.199237839299468922e-02 6.860112016482474860e-05 2.584792626728110676e+01 5.210281191255759836e+00
4.222717975068539242e-02 7.045110183040372183e-05 2.557964601769911539e+01 4.957722230119278706e+00
4.246249924109424950e-02 6.709506009279194230e-05 2.557894736842105132e+01 5.157497766445240828e+00
4.269335040669582776e-02 6.700621335665329654e-05 2.513211845102505748e+01 4.963986303253404841e+00
4.292717084091476204e-02 6.896437123237502613e-05 2.522123893805309791e+01 5.254811816206648167e+00
4.316007288560289035e-02 6.735835804845247382e-05 2.488610478359908740e+01 4.860043810549828258e+00
4.339440191910803879e-02 7.037245596857638261e-05 2.470779220779220609e+01 5.076100469315809605e+00
4.363144753970988471e-02 6.826143681517027339e-05 2.428824833702882557e+01 4.937933166499359317e+00
4.386107962274469335e-02 6.624164794214468591e-05 2.429357798165137439e+01 5.003832383652881077e+00
4.409573705596323001e-02 7.170940769140793695e-05 2.351572327044025101e+01 4.846630548156002583e+00
4.433534367545302612e-02 6.775590854826653211e-05 2.359429824561403422e+01 4.641427552272217483e+00
4.456682912223779158e-02 6.610492296161660122e-05 2.336160714285714235e+01 4.699159606191757099e+00
4.479780304487864656e-02 6.786442677967826091e-05 2.342013129102844715e+01 4.775657394781087639e+00
4.503013318854280633e-02 6.853635641818868680e-05 2.291067538126361569e+01 4.746802241127001665e+00
4.526436263630335272e-02 6.918514626283685297e-05 2.216274089935760117e+01 4.801363660806703848e+00
4.549984770861909000e-02 6.833630877532204714e-05 2.220128479657387643e+01 4.798572350572626100e+00
4.573057769171592901e-02 6.540293680537103750e-05 2.202004454342984374e+01 4.934501877919448276e+00
4.596282480080345761e-02 6.990247096589263711e-05 2.152301255230125676e+01 4.760974961348552803e+00
4.619732296389236076e-02 6.786250507108923557e-05 2.138961038961038952e+01 4.619097319157959625e+00
4.643258444511101646e-02 7.033191385126720280e-05 2.099381443298969074e+01 4.525295515265082003e+00
4.666845704786030252e-02 6.692058153033048496e-05 2.099353448275861922e+01 4.252274781162022954e+00
4.689934413756127740e-02 6.802189408205146866e-05 2.104670912951167594e+01 4.478782038971309554e+00
4.713438507358027468e-02 6.944147399833233919e-05 2.046280991735537214e+01 4.594461584214392325e+00
4.736795136815064727e-02 6.656957436849283657e-05 2.095717344753747469e+01 4.220907643239619311e+00
4.759859747438226207e-02 6.769763208725077138e-05 2.011789473684210350e+01 4.309967832209592231e+00
4.783274694655795245e-02 6.928267493286968941e-05 2.004536082474226788e+01 4.180723417566200695e+00
4.806634396749334681e-02 6.807281927440189521e-05 1.958786610878660994e+01 4.391747083648587235e+00
4.830248047396420996e-02 6.966332651828869844e-05 1.968548387096774022e+01 4.273092143544489296e+00
4.853643200824572096e-02 6.606102041943429451e-05 1.928118393234672467e+01 4.338451833876114883e+00
4.876414520816241271e-02 6.613248851928526920e-05 1.909766454352441656e+01 4.019750891591271191e+00
4.899792577344610350e-02 7.109046729717630826e-05 1.927920792079207857e+01 4.334277582316627964e+00
4.923470399315162116e-02 6.843725681761876167e-05 1.890946502057613188e+01 4.098811914060400241e+00
4.947209300203903731e-02 7.062440267994869150e-05 1.857925636007827919e+01 4.440764592268654276e+00
4.970767414357019076e-02 6.568520737628115111e-05 1.785177453027139904e+01 4.246656001435638039e+00
4.993955421601320444e-02 6.870069007268534431e-05 1.803807615230460826e+01 4.125368661307791562e+00
5.017343134654914799e-02 6.784437425331957467e-05 1.806060606060606233e+01 4.082048016445982697e+00
5.040364307755263590e-02 6.549987049623397846e-05 1.796881496881496787e+01 4.220162730380917715e+00
5.063525219032424807e-02 6.906177440634427543e-05 1.742885375494071099e+01 4.303543807862460824e+00
5.087248401921887209e-02 6.982607771126056830e-05 1.718039215686274446e+01 3.977531088039979679e+00
5.110824603904627617e-02 6.828347019243583200e-05 1.703193612774451182e+01 4.019543314762159092e+00
5.134041616444540157e-02 6.749734166748146504e-05 1.687800000000000011e+01 4.079812740800735860e+00
5.157233759481640728e-02 6.701141620730611365e-05 1.653907815631262679e+01 4.096170324935009432e+00
5.180603234918396832e-02 6.902301690403682475e-05 1.651461988304093609e+01 3.940259283074682539e+00
5.204093912643181080e-02 6.858285367200194556e-05 1.627701375245579740e+01 3.924688386177632271e+00
5.227550176404114485e-02 6.841128413638082530e-05 1.629044834307992318e+01 4.005360356963020507e+00
5.250874134631969281e-02 6.710124584087647154e-05 1.584023668639053284e+01 3.874230701337676219e+00
5.273983379343173683e-02 6.699865505256583098e-05 1.570178926441351841e+01 4.125990495919539036e+00
5.297309563147201833e-02 7.004200559247158596e-05 1.562049335863377664e+01 3.980912514722900308e+00
5.320870841843343413e-02 6.736639692893721994e-05 1.568688845401174170e+01 4.024773830379326789e+00
5.344158726524587955e-02 6.810737650478912789e-05 1.526011560693641655e+01 3.816893921431095293e+00
5.367526270033567970e-02 6.805918753122887452e-05 1.480924855491329417e+01 3.736227078905543841e+00
5.391026527670270824e-02 6.883326900963864436e-05 1.481558935361216811e+01 3.705388060385768512e+00
5.414369868353056253e-02 6.749358219613563344e-05 1.440077071290944133e+01 3.809288025969338687e+00
5.437486949081267451e-02 6.641570492905651368e-05 1.466926070038910446e+01 3.940324202962050215e+00
5.460633195359332337e-02 6.803263502740879241e-05 1.394486692015209073e+01 3.540463012298468382e+00
5.484155575107002578e-02 6.931669974032373370e-05 1.434269662921348321e+01 3.865391727725656867e+00
5.507758596231705078e-02 6.905344121730599505e-05 1.375422138836773023e+01 3.796551516937308968e+00
5.531123208233620220e-02 6.772891677133621323e-05 1.384280303030303116e+01 3.463498913601372298e+00
5.554365515600671876e-02 6.719762712666427933e-05 1.390666666666666629e+01 3.580990374671800147e+00
5.577734969999190856e-02 6.950070055363419556e-05 1.341436464088397784e+01 3.623938803314621815e+00
5.601099427749139242e-02 6.700515619549475674e-05 1.330095238095238130e+01 3.719127003603699411e+00
5.624621814925619134e-02 7.010497752434535551e-05 1.300722021660649830e+01 3.507850488971652858e+00
5.648196424828423601e-02 6.688681858197991978e-05 1.284180790960451901e+01 3.434496997773396565e+00
5.671540211382259528e-02 6.857993554508776460e-05 1.261510128913443829e+01 3.269134428138689596e+00
5.695057597478152267e-02 6.911508132478911160e-05 1.247454545454545460e+01 3.313229180619081227e+00
5.718334936048233286e-02 6.546013463055807180e-05 1.240037950664136623e+01 3.514923538730542418e+00
5.741421041024297178e-02 6.793445858109002969e-05 1.222810218978102270e+01 3.362175642637868833e+00
5.764613918380164653e-02 6.637197386990278968e-05 1.217790262172284699e+01 3.487880878362144887e+00
5.788167249397389164e-02 7.061552392955100337e-05 1.167605633802816989e+01 3.376094090406885684e+00
5.811737136754223376e-02 6.704761694123777174e-05 1.172828096118299435e+01 3.415953000628780156e+00
5.834837921127641880e-02 6.699294913716081861e-05 1.155514705882352899e+01 3.244877392571260621e+00
5.858116591208732682e-02 6.832957605342608631e-05 1.159892086330935257e+01 3.508765558354040692e+00
5.881666226357543104e-02 6.848621822711322728e-05 1.123613595706618895e+01 3.372005711989426668e+00
5.905135363872197202e-02 6.777347974127791586e-05 1.117148014440433279e+01 3.250626395182588890e+00
5.928387195222793726e-02 6.772469370990553635e-05 1.101438848920863300e+01 3.152850508979200939e+00
5.951647621897535045e-02 6.683838279782646321e-05 1.087477313974591731e+01 3.336329780782821164e+00
5.974911582084686118e-02 6.869520850335110538e-05 1.059292035398230070e+01 3.117454317076963299e+00
5.998323909506843993e-02 6.775808722689177679e-05 1.063148479427549198e+01 3.191199143287661411e+00
6.021684065425213228e-02 6.821508261215899929e-05 1.038938053097345104e+01 3.079111946366978714e+00
6.045118304879574384e-02 6.844978444519072473e-05 1.034859154929577407e+01 3.013270959377542635e+00
6.068596061100132305e-02 6.815720570038588807e-05 1.020848056537102444e+01 3.161050439826932124e+00
6.092170969789185986e-02 6.974114108008298168e-05 9.770154373927958602e+00 2.842633898232934886e+00
6.115588848048909842e-02 6.553171796432443320e-05 9.942238267148013620e+00 3.062552987183511988e+00
6.138574783689496051e-02 6.713556217832948266e-05 9.664323374340948902e+00 3.051563340119006096e+00
6.161712726612254831e-02 6.659023579644488087e-05 9.516873889875666848e+00 2.864031419427385483e+00
6.184947732418764887e-02 6.842032557768410134e-05 9.518197573656845378e+00 2.897311585711343618e+00
6.208512874242018420e-02 6.932646695378516153e-05 9.258119658119658979e+00 2.944873004178373499e+00
6.232030440033373142e-02 6.786811594346220963e-05 9.074912891986063102e+00 2.929143974361384739e+00
6.255454887890503357e-02 6.903232039090102389e-05 9.419080068143101059e+00 3.147786703382458029e+00
6.279030404341265359e-02 6.817541082358109035e-05 8.945017182130584388e+00 3.027135458516869715e+00
6.302442562177140717e-02 6.783890935135950873e-05 8.815068493150684859e+00 2.852192879554346749e+00
6.325799215551787535e-02 6.707804214318665616e-05 8.619621342512909123e+00 2.906327579028701091e+00
6.349026508375751887e-02 6.699336420408434482e-05 8.575129533678756744e+00 2.836371528076435222e+00
6.372409184272515015e-02 6.892879157383024775e-05 8.536013400335008328e+00 3.039938432025845572e+00
6.395793742953777283e-02 6.642518885272369008e-05 8.348353552859618887e+00 2.912153844895530863e+00
6.419031457975818422e-02 6.826620328541081642e-05 8.268006700167504164e+00 2.812804812344910754e+00
6.442283327309653029e-02 6.576027226970875277e-05 7.984402079722703327e+00 2.820709505739011469e+00
6.465485140213383941e-02 6.860083938040020173e-05 7.816053511705685963e+00 2.678909932744674816e+00
6.489057688868674068e-02 6.918162283112673440e-05 7.837748344370861098e+00 2.738593770149535533e+00
6.512677614053768993e-02 6.800662934234975800e-05 7.700167504187604983e+00 2.755542655793184803e+00
6.535916383847417688e-02 6.723036061670840198e-05 7.502529510961213788e+00 2.797779393853036645e+00
6.559238943166004199e-02 6.775429361515336514e-05 7.373333333333333073e+00 2.706703612227324474e+00
6.582758612999557724e-02 6.859118299963685495e-05 7.344827586206896797e+00 2.593072441557274566e+00
6.606077625847779633e-02 6.646968386304463305e-05 7.202360876897133224e+00 2.805955800113566045e+00
6.629499012582010242e-02 6.873985157622226514e-05 7.115635179153094292e+00 2.763744314204645391e+00
6.652802461243248477e-02 6.667147267887053093e-05 7.016806722689075571e+00 2.676021359869971139e+00
6.676018753795931460e-02 6.790988101603729471e-05 6.730706075533661625e+00 2.613143016446988653e+00
6.699409877892320564e-02 6.752760488477305384e-05 6.793103448275862100e+00 2.713078504572277172e+00
6.722746570366622265e-02 6.715296906548569008e-05 6.403940886699507118e+00 2.413370828650725830e+00
6.746032149556230317e-02 6.698676487551811836e-05 6.584158415841583789e+00 2.416865957143372157e+00
6.769235389026706518e-02 6.820371575645631246e-05 6.542345276872963744e+00 2.482820900161176070e+00
6.792641117254087646e-02 6.820173351531172944e-05 6.432520325203252121e+00 2.539247092118276594e+00
6.816107073590284282e-02 6.878058967958357989e-05 6.221153846153845812e+00 2.584377970055938167e+00
6.839600153518463066e-02 6.745423942297350728e-05 6.089141004862236528e+00 2.536024526355739717e+00
6.862947544649959652e-02 6.741836193410811529e-05 5.964401294498381745e+00 2.389019253409429222e+00
6.886076050521675040e-02 6.695139243677821319e-05 5.988580750407830777e+00 2.462411928519464333e+00
6.909448405671331228e-02 6.857937925099385861e-05 5.890302066772655110e+00 2.386808322026619855e+00
6.933147198058889349e-02 6.945851940459737387e-05 5.705790297339593309e+00 2.410330650307972888e+00
6.956615814272766596e-02 6.659838482515636180e-05 5.653658536585365546e+00 2.386575914667361964e+00
6.979892421020185422e-02 6.845449894488580623e-05 5.344881889763779093e+00 2.276485669793247624e+00
7.003324628087082004e-02 6.708437855477542738e-05 5.531948881789137573e+00 2.357569879518888190e+00
7.026696723216839524e-02 6.749325677359571186e-05 5.378164556962024889e+00 2.175087963972369476e+00
7.049943687314187690e-02 6.712218498041330988e-05 5.399361022364217000e+00 2.355592592608140468e+00
7.073256586487845776e-02 6.824893734348157486e-05 5.080062794348508604e+00 2.258073552829567454e+00
