# q qerr I(q) I(q)err
1.604934829520379691e-02 6.632072085052491666e-05 1.355743455497382229e+03 4.196952902688866516e+01
1.628904364851086611e-02 7.370425539511840857e-05 1.338068883610451394e+03 4.730642695759047456e+01
1.652925296731121152e-02 6.866669088367037858e-05 1.313701030927835063e+03 4.226295386784334340e+01
1.676290647126136429e-02 6.841736000850834820e-05 1.298332480818414297e+03 4.252843519865383826e+01
1.698898227523908816e-02 6.513545783602395407e-05 1.283946091644204898e+03 3.980061045748526993e+01
1.721559450095504207e-02 6.815141817037284600e-05 1.270630490956072435e+03 4.191047400424076841e+01
1.745425431013439971e-02 7.361591577158020986e-05 1.256410926365795831e+03 3.928537169396789608e+01
1.769237993647997109e-02 6.752629516254465077e-05 1.248303108808290062e+03 4.056376798327070077e+01
1.792581344598703774e-02 6.995690167491317953e-05 1.235792592592592655e+03 3.985016289045726268e+01
1.815810556613557669e-02 6.785108792352181407e-05 1.227388746803069125e+03 3.965497937639153037e+01
1.839232362436072146e-02 7.095327149885457684e-05 1.210833740831295927e+03 3.460237028914055202e+01
1.863037138017983527e-02 7.115596482089993704e-05 1.203834928229665138e+03 3.586889487508628349e+01
1.886280557207787104e-02 6.449751950033663162e-05 1.194804177545691800e+03 3.939102750990164736e+01
1.909573960115521288e-02 7.170118321703184772e-05 1.188331002331002310e+03 3.857434104573469824e+01
1.933100079269604518e-02 6.740791281490355268e-05 1.181820707070707158e+03 3.623611161705911599e+01
1.956643258492160933e-02 7.263834258317552345e-05 1.177458525345622093e+03 3.774371531845370953e+01
1.980140115393233882e-02 6.562685565221032481e-05 1.172952380952380963e+03 3.616306177080721085e+01
2.002553894851007155e-02 6.516318768203393532e-05 1.172338383838383834e+03 3.825456317104947601e+01
2.025791866108470757e-02 7.136486459924699065e-05 1.167354691075514893e+03 3.853559018227825561e+01
2.049506424590396420e-02 6.900197405484374000e-05 1.160694510739856696e+03 3.575084797583838281e+01
2.073118625762118000e-02 7.052247030088847036e-05 1.159383027522935890e+03 3.495982023417008122e+01
2.096357000287297698e-02 6.647394664901699988e-05 1.152782608695652243e+03 3.574457214939420169e+01
2.119430833328746558e-02 6.961349209216719826e-05 1.154799065420560737e+03 3.571615510186842357e+01
2.143145413784678169e-02 7.298555940605846982e-05 1.154286652078774523e+03 3.359182637472761002e+01
2.167047737296409413e-02 6.691391229536730319e-05 1.153021077283372279e+03 3.480604779953137040e+01
2.189928641736541004e-02 6.715504648428360229e-05 1.154165501165501155e+03 3.435999648987445454e+01
2.212935186570120366e-02 6.857374351609249376e-05 1.152995444191343950e+03 6.642825417637874352e+01
2.236393702227972707e-02 6.998460737683496991e-05 1.150405829596412559e+03 7.491501838140767688e+01
2.259777835583483968e-02 6.986464902764970590e-05 1.156024336283185903e+03 3.570016350069051470e+01
2.283319440761695171e-02 6.790936196889400258e-05 1.157715246636771326e+03 3.535668829382240119e+01
2.306264206423920202e-02 6.694360958493462607e-05 1.159450000000000045e+03 3.650729534814053778e+01
2.329708818082978222e-02 7.159338094189254982e-05 1.162441613588110386e+03 3.735463221266747524e+01
2.353543375433993223e-02 6.985578503684801541e-05 1.170222222222222172e+03 3.605151106419957330e+01
2.377007062717483368e-02 7.009305664980517553e-05 1.171119402985074657e+03 3.584402460471141438e+01
2.400302358301376407e-02 6.597292527615178370e-05 1.173125842696629206e+03 3.593164792787518991e+01
2.423507457935474702e-02 7.157919103467260530e-05 1.178700413223140458e+03 3.534938542987404730e+01
2.447096161315339205e-02 6.736211404920262771e-05 1.184732026143790790e+03 3.578874018841877103e+01
2.470427111069508144e-02 6.982655739072169126e-05 1.192411642411642333e+03 3.833160126854362915e+01
2.493809997853204188e-02 6.775469533352249248e-05 1.199880597014925343e+03 4.004451664705773339e+01
2.517118618717203993e-02 6.980743985615223796e-05 1.207359574468085157e+03 4.225262402752529312e+01
2.540636145408604191e-02 6.938193712001703524e-05 1.209826666666666597e+03 4.306538456983923879e+01
2.563827354025385516e-02 6.629623788449823620e-05 1.217997663551401956e+03 4.109741661751281327e+01
2.586948195348701476e-02 6.770189532135148904e-05 1.227353348729792060e+03 4.226940679216312446e+01
2.609745587984336687e-02 6.509333995869156359e-05 1.231404411764705856e+03 3.991343809256587605e+01
2.633484837400032474e-02 7.348807666944635701e-05 1.240453744493392151e+03 4.151001636935672678e+01
2.657557098811626564e-02 6.881179166339853475e-05 1.248304761904762017e+03 4.140046282344516726e+01
2.680365379537597362e-02 6.422825624438124588e-05 1.258375000000000000e+03 3.953177003166863557e+01
2.703234577850367401e-02 6.946685782169436285e-05 1.262802850356294584e+03 3.708273600760609412e+01
2.726970666685900324e-02 6.993093227310868997e-05 1.276615201900237480e+03 3.880416382847250389e+01
2.750750127458209335e-02 6.961999393279447927e-05 1.287316666666666606e+03 4.020519393122758345e+01
2.774064166089718064e-02 6.699331928476430444e-05 1.297037313432835845e+03 3.921745339483392456e+01
2.797286317169397213e-02 6.855334754057274232e-05 1.304806372549019670e+03 3.837446141296450719e+01
2.820747942598401947e-02 7.000105603626221500e-05 1.318432038834951527e+03 4.204440351356164740e+01
2.843871508024181996e-02 6.660692948204320466e-05 1.326884615384615472e+03 4.085837617127064902e+01
2.867376841695860532e-02 7.113061539282546195e-05 1.339426540284360271e+03 3.924007554938048514e+01
2.890771417331186935e-02 6.480505975226419921e-05 1.348015706806282651e+03 4.162434602306787212e+01
2.913907964587559782e-02 7.035121785828480224e-05 1.363134803921568619e+03 4.126025483310462505e+01
2.937603130710666338e-02 7.051255909955699420e-05 1.376972906403940897e+03 4.444251489552025447e+01
2.960814043237767687e-02 6.584026763423021398e-05 1.385669291338582752e+03 3.989513814043128548e+01
2.983961579365264002e-02 6.983920439112704980e-05 1.405459657701711421e+03 5.349014588338098974e+01
3.007086711816524260e-02 6.649470887843013508e-05 1.420713903743315541e+03 5.452142545061087020e+01
3.030849094681176484e-02 7.199344525738288452e-05 1.433226562500000000e+03 5.100256620445782829e+01
3.054989504902336575e-02 6.904743658252054722e-05 1.441649025069637901e+03 4.908923788650744768e+01
3.078165236014722417e-02 6.430462589111944952e-05 1.452834355828220851e+03 4.896173194446548393e+01
3.100904415161786359e-02 6.891371557748558090e-05 1.464935103244837819e+03 4.812028645651155045e+01
3.124378004707335788e-02 6.802347259085625550e-05 1.478987804878048792e+03 5.062080874021458499e+01
3.148005278710188509e-02 6.963790735804129299e-05 1.495219219219219212e+03 4.972513688152639588e+01
3.171371101549351479e-02 6.491098522060580905e-05 1.513120129870129858e+03 5.169885562690979697e+01
3.194253270530488659e-02 6.643720727097939297e-05 1.527232786885246014e+03 4.604729232950398199e+01
3.217772739409639066e-02 7.207253078604244857e-05 1.539456790123456813e+03 4.766342425684950967e+01
3.241258335410790448e-02 6.484611046219248903e-05 1.552358885017421699e+03 4.819633169959040941e+01
3.264445272271138121e-02 7.067815627986795619e-05 1.566096153846153811e+03 4.820612830556939343e+01
3.288009324972624575e-02 6.514072171913584642e-05 1.585610526315789457e+03 4.886915501720928035e+01
3.311251835395861987e-02 6.923154512368420417e-05 1.595411564625850360e+03 5.326364320911419270e+01
3.334620240946842284e-02 6.906008769013418584e-05 1.607413194444444343e+03 4.817846031565709808e+01
3.358123372194379841e-02 6.790165455744005493e-05 1.621067857142857065e+03 4.858956305375776452e+01
3.381409346726198945e-02 6.946853510284985394e-05 1.643239436619718390e+03 5.250382138159754675e+01
3.405235163866184023e-02 6.660978410321308902e-05 1.667531468531468590e+03 5.830822214843295370e+01
3.428443415797702287e-02 7.014504093919582688e-05 1.687179245283018872e+03 6.126162993846519100e+01
3.451790515064617759e-02 6.752790833138901940e-05 1.699598101265822834e+03 5.973436867091457003e+01
3.475058674309065149e-02 6.860561414856442648e-05 1.714535168195718597e+03 6.219019561296649812e+01
3.498255247524993672e-02 6.949851211445105619e-05 1.725522388059701598e+03 5.718587406405958973e+01
3.521787450520567214e-02 6.928285379750772884e-05 1.736681286549707693e+03 5.946351138078176746e+01
3.545148567192742128e-02 6.819735758945621247e-05 1.752067251461988235e+03 5.721201772467194502e+01
3.568299999600531985e-02 6.771859016455015492e-05 1.766481159420289941e+03 5.597599404443624138e+01
3.591626020472690056e-02 6.847219215976182126e-05 1.782672364672364665e+03 5.817382328814307613e+01
3.615098875833893527e-02 7.052968595604587306e-05 1.791707988980716209e+03 4.994092253161093709e+01
3.638614682571900127e-02 6.820923678434241515e-05 1.805381355932203405e+03 5.687931763719675615e+01
3.661805186382561389e-02 6.907515541028400551e-05 1.822404958677685954e+03 6.059134388061639953e+01
3.685317606104113880e-02 6.904996252045599340e-05 1.837750000000000000e+03 5.647047973518321839e+01
3.708883642168768480e-02 6.873622836593106498e-05 1.850256756756756658e+03 5.517796428718634871e+01
3.732239511597464088e-02 6.812675490547725891e-05 1.862818428184281856e+03 5.784695378882474870e+01
3.755463123269808107e-02 6.778877579542675561e-05 1.871709239130434753e+03 5.383104602208431544e+01
3.778670279175407737e-02 6.944847979951479207e-05 1.874503978779840736e+03 5.326657717612399523e+01
3.802298536488796232e-02 7.020534180361206209e-05 1.891566233766233836e+03 5.385671532059829048e+01
3.825885045270431550e-02 6.844491048717255130e-05 1.900910761154855663e+03 5.280777493460985994e+01
3.849029289296715395e-02 6.652498920162236353e-05 1.913311999999999898e+03 5.365886836923294112e+01
3.872248042820892328e-02 6.790361104831614330e-05 1.921489637305699489e+03 5.658223297613957214e+01
3.895386220490307250e-02 6.719082682281010037e-05 1.928253298153034393e+03 5.643330143644841002e+01
3.918674717410664671e-02 7.000314829290660062e-05 1.936043037974683557e+03 5.202322537298720562e+01
3.942407118577949399e-02 7.012279782529274620e-05 1.946749379652605512e+03 5.480650458409082404e+01
3.965683877455637024e-02 6.593437650155711338e-05 1.957558441558441473e+03 5.228420072518476047e+01
3.988742774945142761e-02 6.864886435371258416e-05 1.959570719602977761e+03 5.299890689473715355e+01
4.012278533538721215e-02 6.997066240485112700e-05 1.966241545893719831e+03 5.087215402801945174e+01
4.035757945334737112e-02 6.763234382336403173e-05 1.964861386138613852e+03 5.177213734693643943e+01
4.059262090047784100e-02 7.047756166092368556e-05 1.971915887850467243e+03 5.352484111581325976e+01
4.082512016076288858e-02 6.496092607463988043e-05 1.970158690176322352e+03 4.923355026360952991e+01
4.105717491102069128e-02 7.111181249420595236e-05 1.979086560364464731e+03 5.112051501380633312e+01
4.129381576814993016e-02 6.732684386414472533e-05 1.978445238095237983e+03 5.146381497421931783e+01
4.152473579130346731e-02 6.726668318915885337e-05 1.980745283018867894e+03 5.293630998415304134e+01
4.175787959977999425e-02 6.911235940839533670e-05 1.980095890410958873e+03 4.970892601260691634e+01
4.199237839299468922e-02 6.860112016482474860e-05 1.982546082949308811e+03 5.083995227693129948e+01
4.222717975068539242e-02 7.045110183040372183e-05 1.979061946902654881e+03 5.304613385847299867e+01
4.246249924109424950e-02 6.709506009279194230e-05 1.973441647597253905e+03 4.954800745442007326e+01
4.269335040669582776e-02 6.700621335665329654e-05 1.969904328018223168e+03 5.117743234184661816e+01
4.292717084091476204e-02 6.896437123237502613e-05 1.967358407079645986e+03 5.049842932062294665e+01
4.316007288560289035e-02 6.735835804845247382e-05 1.963068337129840529e+03 4.779838585887099356e+01
4.339440191910803879e-02 7.037245596857638261e-05 1.948978354978354901e+03 4.960560386547867751e+01
4.363144753970988471e-02 6.826143681517027339e-05 1.941190687361419123e+03 5.115666107603693291e+01
4.386107962274469335e-02 6.624164794214468591e-05 1.936653669724770680e+03 4.998011893271065276e+01
4.409573705596323001e-02 7.170940769140793695e-05 1.926209643605870042e+03 4.954292646219231955e+01
4.433534367545302612e-02 6.775590854826653211e-05 1.917063596491228054e+03 4.634860799822736510e+01
4.456682912223779158e-02 6.610492296161660122e-05 1.903457589285714221e+03 4.705853715495776868e+01
4.479780304487864656e-02 6.786442677967826091e-05 1.894973741794310627e+03 4.688774850461710741e+01
4.503013318854280633e-02 6.853635641818868680e-05 1.880370370370370438e+03 5.059694651389844466e+01
4.526436263630335272e-02 6.918514626283685297e-05 1.863882226980728092e+03 5.044819261943170119e+01
4.549984770861909000e-02 6.833630877532204714e-05 1.848546038543897112e+03 4.662448066682888026e+01
4.573057769171592901e-02 6.540293680537103750e-05 1.833812917594654891e+03 4.926769063744837496e+01
4.596282480080345761e-02 6.990247096589263711e-05 1.817914225941422501e+03 4.996566598350079857e+01
4.619732296389236076e-02 6.786250507108923557e-05 1.800248917748917847e+03 4.643746955570770041e+01
4.643258444511101646e-02 7.033191385126720280e-05 1.785051546391752481e+03 4.710345628062354706e+01
4.666845704786030252e-02 6.692058153033048496e-05 1.768150862068965580e+03 4.655765776759393759e+01
4.689934413756127740e-02 6.802189408205146866e-05 1.743936305732484016e+03 4.247152225565682215e+01
4.713438507358027468e-02 6.944147399833233919e-05 1.727270661157024733e+03 4.411781779746016952e+01
4.736795136815064727e-02 6.656957436849283657e-05 1.700220556745181966e+03 4.414213230165744051e+01
4.759859747438226207e-02 6.769763208725077138e-05 1.686867368421052561e+03 4.576814593438834322e+01
4.783274694655795245e-02 6.928267493286968941e-05 1.668247422680412456e+03 4.511215249216503764e+01
4.806634396749334681e-02 6.807281927440189521e-05 1.645238493723849388e+03 4.278368403590941682e+01
4.830248047396420996e-02 6.966332651828869844e-05 1.622171370967741950e+03 4.338092259552963981e+01
4.853643200824572096e-02 6.606102041943429451e-05 1.598913319238900613e+03 4.521057986266092144e+01
4.876414520816241271e-02 6.613248851928526920e-05 1.580254777070063710e+03 4.477463457511115053e+01
4.899792577344610350e-02 7.109046729717630826e-05 1.555857425742574151e+03 4.591937816702179020e+01
4.923470399315162116e-02 6.843725681761876167e-05 1.535403292181069901e+03 4.414678933151603957e+01
4.947209300203903731e-02 7.062440267994869150e-05 1.510947162426614568e+03 4.283730018087725000e+01
4.970767414357019076e-02 6.568520737628115111e-05 1.484482254697285953e+03 4.078985509336651205e+01
4.993955421601320444e-02 6.870069007268534431e-05 1.461531062124248592e+03 3.934442230267283236e+01
5.017343134654914799e-02 6.784437425331957467e-05 1.441002020202020276e+03 4.018573041880573271e+01
5.040364307755263590e-02 6.549987049623397846e-05 1.415540540540540633e+03 4.064978973384000938e+01
5.063525219032424807e-02 6.906177440634427543e-05 1.395294466403162005e+03 3.936477877806144221e+01
5.087248401921887209e-02 6.982607771126056830e-05 1.370876470588235406e+03 3.914202631137142419e+01
5.110824603904627617e-02 6.828347019243583200e-05 1.348716566866267385e+03 4.169340784354923812e+01
5.134041616444540157e-02 6.749734166748146504e-05 1.323923999999999978e+03 3.677801071292464741e+01
5.157233759481640728e-02 6.701141620730611365e-05 1.301691382765530989e+03 4.035017474387237968e+01
5.180603234918396832e-02 6.902301690403682475e-05 1.282522417153996003e+03 4.037993331908279515e+01
5.204093912643181080e-02 6.858285367200194556e-05 1.256799607072691515e+03 4.066254725868521547e+01
5.227550176404114485e-02 6.841128413638082530e-05 1.240140350877192986e+03 3.577883207613680128e+01
5.250874134631969281e-02 6.710124584087647154e-05 1.214453648915187387e+03 3.662702127086471648e+01
5.273983379343173683e-02 6.699865505256583098e-05 1.188534791252485093e+03 6.486017497740864712e+01
5.297309563147201833e-02 7.004200559247158596e-05 1.170954459203036095e+03 3.647264737585631167e+01
5.320870841843343413e-02 6.736639692893721994e-05 1.151818003913894245e+03 3.595697288369419198e+01
5.344158726524587955e-02 6.810737650478912789e-05 1.133131021194604955e+03 3.551835319167916083e+01
5.367526270033567970e-02 6.805918753122887452e-05 1.107849710982658962e+03 3.382683225317515507e+01
5.391026527670270824e-02 6.883326900963864436e-05 1.087640684410646372e+03 3.595409858966679906e+01
5.414369868353056253e-02 6.749358219613563344e-05 1.067377649325626180e+03 3.477683763926597038e+01
5.437486949081267451e-02 6.641570492905651368e-05 1.049957198443579728e+03 3.420182190644583642e+01
5.460633195359332337e-02 6.803263502740879241e-05 1.028866920152091325e+03 3.358303797741342578e+01
5.484155575107002578e-02 6.931669974032373370e-05 1.011765917602996296e+03 3.390003771881437444e+01
5.507758596231705078e-02 6.905344121730599505e-05 9.925328330206378951e+02 3.260121224553387975e+01
5.531123208233620220e-02 6.772891677133621323e-05 9.744905303030302548e+02 3.131784886516508948e+01
5.554365515600671876e-02 6.719762712666427933e-05 9.558552380952380645e+02 3.380348962919525491e+01
5.577734969999190856e-02 6.950070055363419556e-05 9.379447513812154966e+02 3.188423718155658548e+01
5.601099427749139242e-02 6.700515619549475674e-05 9.216895238095238483e+02 3.487081142363054909e+01
5.624621814925619134e-02 7.010497752434535551e-05 9.033519855595667423e+02 3.066829978259233513e+01
5.648196424828423601e-02 6.688681858197991978e-05 8.874011299435028377e+02 3.419741514146607386e+01
5.671540211382259528e-02 6.857993554508776460e-05 8.720386740331491637e+02 3.189041510457425588e+01
5.695057597478152267e-02 6.911508132478911160e-05 8.560709090909091401e+02 3.131936100168262627e+01
5.718334936048233286e-02 6.546013463055807180e-05 8.385559772296014671e+02 3.060381140607594830e+01
5.741421041024297178e-02 6.793445858109002969e-05 8.235766423357664507e+02 2.969649877566837048e+01
5.764613918380164653e-02 6.637197386990278968e-05 8.090674157303370748e+02 2.912418973650488141e+01
5.788167249397389164e-02 7.061552392955100337e-05 7.951161971830986204e+02 2.921976730534818500e+01
5.811737136754223376e-02 6.704761694123777174e-05 7.804436229205175550e+02 2.936827082233925168e+01
5.834837921127641880e-02 6.699294913716081861e-05 7.678529411764706083e+02 2.934380659912143940e+01
5.858116591208732682e-02 6.832957605342608631e-05 7.532086330935252363e+02 2.714128393268874717e+01
5.881666226357543104e-02 6.848621822711322728e-05 7.373703041144901817e+02 2.839605270486023514e+01
5.905135363872197202e-02 6.777347974127791586e-05 7.247039711191335982e+02 2.881254475190638331e+01
5.928387195222793726e-02 6.772469370990553635e-05 7.114946043165467700e+02 2.824763561816573798e+01
5.951647621897535045e-02 6.683838279782646321e-05 7.002649727767694685e+02 2.718864590834126460e+01
5.974911582084686118e-02 6.869520850335110538e-05 6.885663716814159443e+02 2.797221527366318128e+01
5.998323909506843993e-02 6.775808722689177679e-05 6.765223613595707093e+02 2.607783837786773518e+01
6.021684065425213228e-02 6.821508261215899929e-05 6.644477876106194572e+02 2.765239855883855569e+01
6.045118304879574384e-02 6.844978444519072473e-05 6.544929577464788508e+02 2.739173518268222196e+01
6.068596061100132305e-02 6.815720570038588807e-05 6.404328621908126706e+02 2.550339067132047077e+01
6.092170969789185986e-02 6.974114108008298168e-05 6.312161234991423271e+02 2.480102583788977100e+01
6.115588848048909842e-02 6.553171796432443320e-05 6.176859205776173667e+02 2.691908708110164383e+01
6.138574783689496051e-02 6.713556217832948266e-05 6.093216168717046912e+02 2.507435220228852657e+01
6.161712726612254831e-02 6.659023579644488087e-05 5.983161634103020106e+02 2.491698611978868527e+01
6.184947732418764887e-02 6.842032557768410134e-05 5.881525129982668432e+02 2.495766715233155253e+01
6.208512874242018420e-02 6.932646695378516153e-05 5.789230769230769056e+02 2.316851907511833986e+01
6.232030440033373142e-02 6.786811594346220963e-05 5.670017421602786953e+02 2.419181478184355427e+01
6.255454887890503357e-02 6.903232039090102389e-05 5.591499148211244119e+02 2.496600610160449918e+01
6.279030404341265359e-02 6.817541082358109035e-05 5.492680412371133798e+02 2.345967709706821580e+01
6.302442562177140717e-02 6.783890935135950873e-05 5.414075342465753238e+02 2.595228809770150136e+01
6.325799215551787535e-02 6.707804214318665616e-05 5.296660929432014200e+02 2.409801014931515439e+01
6.349026508375751887e-02 6.699336420408434482e-05 5.227305699481864849e+02 2.275235376545702337e+01
6.372409184272515015e-02 6.892879157383024775e-05 5.151742043551088273e+02 2.396092075728149240e+01
6.395793742953777283e-02 6.642518885272369008e-05 5.052409012131715826e+02 2.224695004245864283e+01
6.419031457975818422e-02 6.826620328541081642e-05 4.951457286432161027e+02 2.314195749161807925e+01
6.442283327309653029e-02 6.576027226970875277e-05 4.888076256499133478e+02 2.242516745329070460e+01
6.465485140213383941e-02 6.860083938040020173e-05 4.792842809364548771e+02 2.102128864088283322e+01
6.489057688868674068e-02 6.918162283112673440e-05 4.720827814569536258e+02 2.175206253859914085e+01
6.512677614053768993e-02 6.800662934234975800e-05 4.634790619765494171e+02 2.224466011004730603e+01
6.535916383847417688e-02 6.723036061670840198e-05 4.572900505902192094e+02 2.147257560513330432e+01
6.559238943166004199e-02 6.775429361515336514e-05 4.494233333333333462e+02 2.287596616053140508e+01
6.582758612999557724e-02 6.859118299963685495e-05 4.412791461412151079e+02 2.201760097169219677e+01
6.606077625847779633e-02 6.646968386304463305e-05 4.327436762225969460e+02 2.014700537051994189e+01
6.629499012582010242e-02 6.873985157622226514e-05 4.265032573289902302e+02 2.010388316901502392e+01
6.652802461243248477e-02 6.667147267887053093e-05 4.214873949579832129e+02 2.178374009514925547e+01
6.676018753795931460e-02 6.790988101603729471e-05 4.135402298850574994e+02 2.077713489186563223e+01
6.699409877892320564e-02 6.752760488477305384e-05 4.044351395730706145e+02 2.016044523255605725e+01
6.722746570366622265e-02 6.715296906548569008e-05 3.993169129720853903e+02 2.045657632943746407e+01
6.746032149556230317e-02 6.698676487551811836e-05 3.927392739273927305e+02 2.045914969385264826e+01
6.769235389026706518e-02 6.820371575645631246e-05 3.857214983713354854e+02 2.013347552404482599e+01
6.792641117254087646e-02 6.820173351531172944e-05 3.790178861788617724e+02 2.047023701564703657e+01
6.816107073590284282e-02 6.878058967958357989e-05 3.733092948717948616e+02 2.035347161312080644e+01
6.839600153518463066e-02 6.745423942297350728e-05 3.665996758508914013e+02 1.990637403155865925e+01
6.862947544649959652e-02 6.741836193410811529e-05 3.604142394822006281e+02 1.994613981244337353e+01
6.886076050521675040e-02 6.695139243677821319e-05 3.545154975530179513e+02 1.825421439063452311e+01
6.909448405671331228e-02 6.857937925099385861e-05 3.480826709062002919e+02 1.882045464832789960e+01
6.933147198058889349e-02 6.945851940459737387e-05 3.422895148669796299e+02 1.908877740844345539e+01
6.956615814272766596e-02 6.659838482515636180e-05 3.378536585365853853e+02 1.863464222725871622e+01
6.979892421020185422e-02 6.845449894488580623e-05 3.300881889763779782e+02 1.802959725930544721e+01
7.003324628087082004e-02 6.708437855477542738e-05 3.246932907348243020e+02 1.878173799964353918e+01
7.026696723216839524e-02 6.749325677359571186e-05 3.206708860759493405e+02 1.828779315458783472e+01
7.049943687314187690e-02 6.712218498041330988e-05 3.149392971246006141e+02 1.804753364278993999e+01
7.073256586487845776e-02 6.824893734348157486e-05 3.087896389324960751e+02 1.776590322818308465e+01
