# q qerr I(q) I(q)err
1.372355777471481568e-02 7.011324266142941383e-05 5.662397820163487694e+01 7.235383268044381033e+00
1.396363525470880468e-02 7.100822662538032210e-05 5.489175257731958624e+01 7.533489724211884564e+00
1.419611930545690293e-02 6.442105916470620042e-05 5.310955056179775369e+01 7.132737682695554859e+00
1.442295386479172138e-02 6.909816387485589995e-05 5.223684210526315752e+01 7.886517651335091195e+00
1.465427040331478310e-02 7.032050413528805792e-05 5.047826086956521863e+01 6.848384258500237465e+00
1.488826669148199562e-02 6.870854531503662287e-05 4.987594936708860871e+01 6.980043427443596293e+00
1.512493372137564684e-02 7.038106039296808131e-05 4.846715328467153228e+01 6.540678202189208257e+00
1.535996817115549591e-02 6.948886920014566576e-05 4.727696078431372229e+01 6.509604591798257012e+00
1.559107684366512793e-02 6.926322144844645774e-05 4.597749999999999915e+01 6.653716066980918775e+00
1.582030048556574975e-02 6.778990216657608829e-05 4.480361757105943354e+01 6.606292230601237492e+00
1.604934829520379691e-02 6.632072085052491666e-05 4.366492146596858959e+01 6.670002957115674036e+00
1.628904364851086611e-02 7.370425539511840857e-05 4.402850356294536738e+01 6.661066098577181904e+00
1.652925296731121152e-02 6.866669088367037858e-05 4.232731958762886393e+01 6.443201030183495881e+00
1.676290647126136429e-02 6.841736000850834820e-05 4.161381074168797767e+01 6.250994648779544249e+00
1.698898227523908816e-02 6.513545783602395407e-05 4.116981132075471805e+01 6.533239022437059340e+00
1.721559450095504207e-02 6.815141817037284600e-05 4.082428940568475184e+01 6.334939814408371284e+00
1.745425431013439971e-02 7.361591577158020986e-05 4.016389548693586420e+01 6.410327013141504437e+00
1.769237993647997109e-02 6.752629516254465077e-05 3.946373056994818995e+01 6.346933484719526675e+00
1.792581344598703774e-02 6.995690167491317953e-05 3.930864197530863891e+01 5.917900944823681009e+00
1.815810556613557669e-02 6.785108792352181407e-05 3.844757033248081513e+01 5.910050991022998801e+00
1.839232362436072146e-02 7.095327149885457684e-05 3.782151589242053547e+01 6.016641992882017398e+00
1.863037138017983527e-02 7.115596482089993704e-05 3.789712918660286789e+01 5.651453995112836637e+00
1.886280557207787104e-02 6.449751950033663162e-05 3.750391644908616229e+01 6.044493003588637947e+00
1.909573960115521288e-02 7.170118321703184772e-05 3.738461538461538680e+01 6.007168033139697272e+00
1.933100079269604518e-02 6.740791281490355268e-05 3.646717171717171624e+01 6.283102319529564106e+00
1.956643258492160933e-02 7.263834258317552345e-05 3.613364055299539501e+01 5.833397901690344334e+00
1.980140115393233882e-02 6.562685565221032481e-05 3.597994987468671724e+01 5.743868813312312582e+00
2.002553894851007155e-02 6.516318768203393532e-05 3.550505050505050519e+01 6.238624992067877351e+00
2.025791866108470757e-02 7.136486459924699065e-05 3.565675057208238030e+01 5.990108042634604502e+00
2.049506424590396420e-02 6.900197405484374000e-05 3.530548926014319733e+01 5.859981767051103851e+00
2.073118625762118000e-02 7.052247030088847036e-05 3.505963302752293487e+01 5.955397901170492503e+00
2.096357000287297698e-02 6.647394664901699988e-05 3.516183574879227081e+01 5.909813103582435723e+00
2.119430833328746558e-02 6.961349209216719826e-05 3.455373831775700921e+01 5.617545477276900456e+00
2.143145413784678169e-02 7.298555940605846982e-05 3.530196936542669306e+01 5.927281840369870380e+00
2.167047737296409413e-02 6.691391229536730319e-05 3.485245901639343913e+01 5.443892518613272280e+00
2.189928641736541004e-02 6.715504648428360229e-05 3.406293706293705981e+01 5.564909128150903328e+00
2.212935186570120366e-02 6.857374351609249376e-05 3.451936218678815749e+01 6.231323764852254143e+00
2.236393702227972707e-02 6.998460737683496991e-05 3.456053811659192831e+01 6.029528610658194232e+00
2.259777835583483968e-02 6.986464902764970590e-05 3.471460176991150348e+01 6.132190240543223148e+00
2.283319440761695171e-02 6.790936196889400258e-05 3.449327354260089606e+01 5.855887592300216049e+00
2.306264206423920202e-02 6.694360958493462607e-05 3.445227272727272805e+01 5.605891786974909863e+00
2.329708818082978222e-02 7.159338094189254982e-05 3.439915074309978849e+01 5.877258126096303492e+00
2.353543375433993223e-02 6.985578503684801541e-05 3.489106753812636441e+01 5.785084202098458306e+00
2.377007062717483368e-02 7.009305664980517553e-05 3.449466950959488543e+01 5.773945476097416041e+00
2.400302358301376407e-02 6.597292527615178370e-05 3.444044943820225058e+01 5.959811542068051082e+00
2.423507457935474702e-02 7.157919103467260530e-05 3.476859504132231393e+01 5.618897284479569265e+00
2.447096161315339205e-02 6.736211404920262771e-05 3.497167755991285532e+01 6.142747018049278473e+00
2.470427111069508144e-02 6.982655739072169126e-05 3.410810810810810523e+01 5.528321803924530542e+00
2.493809997853204188e-02 6.775469533352249248e-05 3.517270788912579604e+01 6.439845210112825846e+00
2.517118618717203993e-02 6.980743985615223796e-05 3.539574468085106673e+01 5.610360331668045042e+00
2.540636145408604191e-02 6.938193712001703524e-05 3.530222222222221973e+01 5.998925829772455920e+00
2.563827354025385516e-02 6.629623788449823620e-05 3.530607476635513819e+01 5.977412757364300333e+00
2.586948195348701476e-02 6.770189532135148904e-05 3.603464203233256313e+01 6.019313605829883507e+00
2.609745587984336687e-02 6.509333995869156359e-05 3.616666666666666430e+01 6.128692031181849131e+00
2.633484837400032474e-02 7.348807666944635701e-05 3.607709251101321257e+01 5.814378890512305276e+00
2.657557098811626564e-02 6.881179166339853475e-05 3.630476190476190368e+01 5.859322087818533475e+00
2.680365379537597362e-02 6.422825624438124588e-05 3.687500000000000000e+01 6.318451680012523219e+00
2.703234577850367401e-02 6.946685782169436285e-05 3.716152019002375084e+01 5.938756747310453221e+00
2.726970666685900324e-02 6.993093227310868997e-05 3.709976247030878937e+01 6.222881258777865909e+00
2.750750127458209335e-02 6.961999393279447927e-05 3.732142857142856940e+01 6.087639422756293328e+00
2.774064166089718064e-02 6.699331928476430444e-05 3.781592039800995053e+01 6.101584907441122141e+00
2.797286317169397213e-02 6.855334754057274232e-05 3.831862745098039369e+01 6.016907766099124366e+00
2.820747942598401947e-02 7.000105603626221500e-05 3.830097087378640452e+01 6.063775255229427508e+00
2.843871508024181996e-02 6.660692948204320466e-05 3.854871794871795032e+01 6.082156136943685176e+00
2.867376841695860532e-02 7.113061539282546195e-05 3.871800947867298248e+01 6.610375504215446618e+00
2.890771417331186935e-02 6.480505975226419921e-05 3.951047120418848380e+01 5.967400221988731879e+00
2.913907964587559782e-02 7.035121785828480224e-05 4.046078431372549034e+01 6.627673957845488850e+00
2.937603130710666338e-02 7.051255909955699420e-05 4.050738916256157296e+01 6.814571684669886942e+00
2.960814043237767687e-02 6.584026763423021398e-05 4.068241469816273082e+01 5.998086876356039987e+00
2.983961579365264002e-02 6.983920439112704980e-05 4.098777506112469382e+01 6.571020070630043897e+00
3.007086711816524260e-02 6.649470887843013508e-05 4.160160427807486627e+01 6.631887125810816741e+00
3.030849094681176484e-02 7.199344525738288452e-05 4.150781250000000000e+01 6.212697929232986027e+00
3.054989504902336575e-02 6.904743658252054722e-05 4.264066852367687943e+01 6.663685084718157015e+00
3.078165236014722417e-02 6.430462589111944952e-05 4.287423312883435500e+01 6.233866979625549476e+00
3.100904415161786359e-02 6.891371557748558090e-05 4.317994100294985316e+01 6.348577417084622532e+00
3.124378004707335788e-02 6.802347259085625550e-05 4.397560975609756184e+01 6.652475352564507283e+00
3.148005278710188509e-02 6.963790735804129299e-05 4.396396396396396256e+01 6.596370721942173887e+00
3.171371101549351479e-02 6.491098522060580905e-05 4.485389610389610482e+01 6.498571076897673215e+00
3.194253270530488659e-02 6.643720727097939297e-05 4.540327868852458693e+01 6.868029998884234821e+00
3.217772739409639066e-02 7.207253078604244857e-05 4.540740740740740478e+01 6.771315140607823579e+00
3.241258335410790448e-02 6.484611046219248903e-05 4.682578397212543564e+01 6.607490992920650008e+00
3.264445272271138121e-02 7.067815627986795619e-05 4.607692307692308020e+01 6.539385304276767563e+00
3.288009324972624575e-02 6.514072171913584642e-05 4.648070175438596152e+01 6.857349639262974250e+00
3.311251835395861987e-02 6.923154512368420417e-05 4.689795918367347127e+01 6.759683589255485181e+00
3.334620240946842284e-02 6.906008769013418584e-05 4.803125000000000000e+01 6.681428968084264675e+00
3.358123372194379841e-02 6.790165455744005493e-05 4.873571428571428754e+01 6.843969861811765476e+00
3.381409346726198945e-02 6.946853510284985394e-05 4.930633802816901579e+01 6.861213431458995871e+00
3.405235163866184023e-02 6.660978410321308902e-05 5.085314685314685335e+01 7.420130744207776630e+00
3.428443415797702287e-02 7.014504093919582688e-05 5.128301886792452535e+01 7.274019270979048102e+00
3.451790515064617759e-02 6.752790833138901940e-05 5.164873417721518933e+01 7.256960479745125703e+00
3.475058674309065149e-02 6.860561414856442648e-05 5.211926605504586973e+01 7.645123546183978824e+00
3.498255247524993672e-02 6.949851211445105619e-05 5.320298507462686644e+01 7.566106670491354436e+00
3.521787450520567214e-02 6.928285379750772884e-05 5.309064327485380375e+01 7.091977326725642961e+00
3.545148567192742128e-02 6.819735758945621247e-05 5.410526315789473983e+01 7.342561137831171258e+00
3.568299999600531985e-02 6.771859016455015492e-05 5.488405797101449224e+01 7.249237116646618517e+00
3.591626020472690056e-02 6.847219215976182126e-05 5.614814814814814525e+01 7.787864846866635382e+00
3.615098875833893527e-02 7.052968595604587306e-05 5.622865013774104881e+01 7.644341195321069371e+00
3.638614682571900127e-02 6.820923678434241515e-05 5.636158192090395147e+01 7.313419114297404100e+00
3.661805186382561389e-02 6.907515541028400551e-05 5.714876033057851146e+01 7.179922208975546560e+00
3.685317606104113880e-02 6.904996252045599340e-05 5.807336956521739069e+01 7.538144375676577802e+00
3.708883642168768480e-02 6.873622836593106498e-05 5.871621621621621756e+01 7.768251206538636211e+00
3.732239511597464088e-02 6.812675490547725891e-05 5.906504065040650175e+01 7.968349324808106537e+00
3.755463123269808107e-02 6.778877579542675561e-05 5.987500000000000000e+01 8.274194594983379503e+00
3.778670279175407737e-02 6.944847979951479207e-05 6.050663129973474952e+01 8.264965536112718780e+00
3.802298536488796232e-02 7.020534180361206209e-05 6.017662337662337535e+01 7.584702004910206519e+00
3.825885045270431550e-02 6.844491048717255130e-05 6.129133858267716306e+01 8.278605502777514502e+00
3.849029289296715395e-02 6.652498920162236353e-05 6.160799999999999699e+01 8.083725873630301706e+00
3.872248042820892328e-02 6.790361104831614330e-05 6.317098445595854628e+01 7.610989806191780893e+00
3.895386220490307250e-02 6.719082682281010037e-05 6.305804749340369142e+01 7.785003682006935044e+00
3.918674717410664671e-02 7.000314829290660062e-05 6.328607594936708836e+01 7.800674994109406235e+00
3.942407118577949399e-02 7.012279782529274620e-05 6.404714640198511688e+01 7.900144698986450997e+00
3.965683877455637024e-02 6.593437650155711338e-05 6.417402597402598019e+01 7.453320411581636940e+00
3.988742774945142761e-02 6.864886435371258416e-05 6.444665012406947824e+01 7.794515095735363275e+00
4.012278533538721215e-02 6.997066240485112700e-05 6.501207729468599439e+01 8.467892141544101747e+00
4.035757945334737112e-02 6.763234382336403173e-05 6.619306930693069546e+01 8.089709522402358743e+00
4.059262090047784100e-02 7.047756166092368556e-05 6.667757009345794472e+01 8.489160521637442613e+00
4.082512016076288858e-02 6.496092607463988043e-05 6.706549118387908948e+01 8.328785736216660851e+00
4.105717491102069128e-02 7.111181249420595236e-05 6.669476082004555906e+01 8.235402314230613641e+00
4.129381576814993016e-02 6.732684386414472533e-05 6.712142857142856656e+01 8.466731613656303779e+00
4.152473579130346731e-02 6.726668318915885337e-05 6.702358490566037119e+01 7.993922770692430291e+00
4.175787959977999425e-02 6.911235940839533670e-05 6.754109589041095774e+01 8.750773138689028841e+00
4.199237839299468922e-02 6.860112016482474860e-05 6.756221198156681851e+01 8.145902038420144819e+00
4.222717975068539242e-02 7.045110183040372183e-05 6.715929203539822367e+01 7.624148039664683907e+00
4.246249924109424950e-02 6.709506009279194230e-05 6.841876430205950044e+01 8.065632503528769703e+00
4.269335040669582776e-02 6.700621335665329654e-05 6.795671981776764881e+01 8.277385609005516898e+00
4.292717084091476204e-02 6.896437123237502613e-05 6.779424778761061532e+01 8.575750346700159454e+00
4.316007288560289035e-02 6.735835804845247382e-05 6.815717539863325669e+01 7.993777772853125185e+00
4.339440191910803879e-02 7.037245596857638261e-05 6.744372294372294618e+01 8.429678620439645442e+00
4.363144753970988471e-02 6.826143681517027339e-05 6.816407982261641507e+01 7.758840487146691167e+00
4.386107962274469335e-02 6.624164794214468591e-05 6.722477064220183252e+01 8.391126435807768402e+00
4.409573705596323001e-02 7.170940769140793695e-05 6.772746331236896822e+01 8.337269220706094330e+00
4.433534367545302612e-02 6.775590854826653211e-05 6.731359649122806843e+01 8.820265403852561192e+00
4.456682912223779158e-02 6.610492296161660122e-05 6.697098214285713880e+01 8.125630985114325355e+00
4.479780304487864656e-02 6.786442677967826091e-05 6.665645514223194823e+01 8.461228334516457394e+00
4.503013318854280633e-02 6.853635641818868680e-05 6.687363834422657760e+01 7.826766077898763996e+00
4.526436263630335272e-02 6.918514626283685297e-05 6.567023554603854052e+01 7.750787279158032561e+00
4.549984770861909000e-02 6.833630877532204714e-05 6.477516059957173411e+01 7.559920099669914073e+00
4.573057769171592901e-02 6.540293680537103750e-05 6.497995545657015271e+01 8.341513371871343452e+00
4.596282480080345761e-02 6.990247096589263711e-05 6.443723849372385359e+01 8.033410150557635632e+00
4.619732296389236076e-02 6.786250507108923557e-05 6.354761904761905100e+01 7.789158855165020157e+00
4.643258444511101646e-02 7.033191385126720280e-05 6.356082474226803924e+01 7.700718468936876171e+00
4.666845704786030252e-02 6.692058153033048496e-05 6.244181034482758719e+01 7.768314107483855757e+00
4.689934413756127740e-02 6.802189408205146866e-05 6.202547770700636676e+01 7.220476859825521565e+00
4.713438507358027468e-02 6.944147399833233919e-05 6.174793388429752383e+01 7.669166001907322894e+00
4.736795136815064727e-02 6.656957436849283657e-05 6.002141327623126443e+01 7.842372046509629158e+00
4.759859747438226207e-02 6.769763208725077138e-05 5.999789473684210606e+01 8.257053863464566490e+00
4.783274694655795245e-02 6.928267493286968941e-05 5.959381443298968861e+01 7.208611010198468172e+00
4.806634396749334681e-02 6.807281927440189521e-05 5.811924686192468670e+01 7.576433702473427623e+00
4.830248047396420996e-02 6.966332651828869844e-05 5.714112903225806406e+01 7.251704762971449725e+00
4.853643200824572096e-02 6.606102041943429451e-05 5.693023255813953654e+01 7.290067949781017909e+00
4.876414520816241271e-02 6.613248851928526920e-05 5.616135881104033700e+01 7.083352404995729046e+00
4.899792577344610350e-02 7.109046729717630826e-05 5.481980198019802231e+01 7.300267427921033558e+00
4.923470399315162116e-02 6.843725681761876167e-05 5.417489711934156560e+01 7.604188341518281824e+00
4.947209300203903731e-02 7.062440267994869150e-05 5.324461839530332696e+01 7.478300941300394022e+00
4.970767414357019076e-02 6.568520737628115111e-05 5.306889352818371464e+01 6.896762637579986865e+00
4.993955421601320444e-02 6.870069007268534431e-05 5.162925851703406721e+01 7.214998029206907582e+00
5.017343134654914799e-02 6.784437425331957467e-05 5.069898989898990038e+01 6.749013917475631175e+00
5.040364307755263590e-02 6.549987049623397846e-05 4.984407484407484645e+01 7.463723729401773532e+00
5.063525219032424807e-02 6.906177440634427543e-05 4.911264822134387487e+01 7.191850309119629969e+00
5.087248401921887209e-02 6.982607771126056830e-05 4.864705882352941302e+01 7.175273124139435410e+00
5.110824603904627617e-02 6.828347019243583200e-05 4.750299401197604965e+01 7.044023032686505204e+00
5.134041616444540157e-02 6.749734166748146504e-05 4.659400000000000119e+01 6.475056138752774082e+00
5.157233759481640728e-02 6.701141620730611365e-05 4.578557114228456726e+01 6.927891072769966740e+00
5.180603234918396832e-02 6.902301690403682475e-05 4.492787524366471530e+01 6.693114098372946685e+00
5.204093912643181080e-02 6.858285367200194556e-05 4.360117878192534135e+01 6.731686277634791438e+00
5.227550176404114485e-02 6.841128413638082530e-05 4.354970760233918270e+01 6.802781818868800734e+00
5.250874134631969281e-02 6.710124584087647154e-05 4.277514792899408036e+01 6.244072852130305940e+00
5.273983379343173683e-02 6.699865505256583098e-05 4.166998011928429690e+01 6.542548715726542952e+00
5.297309563147201833e-02 7.004200559247158596e-05 4.097722960151802596e+01 6.315052945885362590e+00
5.320870841843343413e-02 6.736639692893721994e-05 3.999217221135029376e+01 5.820195768937743708e+00
5.344158726524587955e-02 6.810737650478912789e-05 3.958381502890173209e+01 6.380619720518101445e+00
5.367526270033567970e-02 6.805918753122887452e-05 3.873410404624277703e+01 6.154723183159838129e+00
5.391026527670270824e-02 6.883326900963864436e-05 3.752661596958174783e+01 6.227110785170747675e+00
5.414369868353056253e-02 6.749358219613563344e-05 3.689788053949903457e+01 6.096286742002757997e+00
5.437486949081267451e-02 6.641570492905651368e-05 3.610894941634241206e+01 6.111481791906429706e+00
5.460633195359332337e-02 6.803263502740879241e-05 3.525475285171102513e+01 5.869803805273228647e+00
5.484155575107002578e-02 6.931669974032373370e-05 3.495692883895131331e+01 5.755792765536564382e+00
5.507758596231705078e-02 6.905344121730599505e-05 3.384803001876172601e+01 5.657938430421111775e+00
5.531123208233620220e-02 6.772891677133621323e-05 3.317424242424242209e+01 5.778936402645546977e+00
5.554365515600671876e-02 6.719762712666427933e-05 3.259619047619047905e+01 5.986809082741596733e+00
5.577734969999190856e-02 6.950070055363419556e-05 3.224125230202578507e+01 5.689581639090521392e+00
5.601099427749139242e-02 6.700515619549475674e-05 3.171428571428571530e+01 5.754146685793878113e+00
5.624621814925619134e-02 7.010497752434535551e-05 3.113357400722021495e+01 5.723983537761516693e+00
5.648196424828423601e-02 6.688681858197991978e-05 3.039924670433144982e+01 5.662803426455671030e+00
5.671540211382259528e-02 6.857993554508776460e-05 2.957826887661141768e+01 5.189946692370862813e+00
5.695057597478152267e-02 6.911508132478911160e-05 2.940181818181818230e+01 5.175396339675568669e+00
5.718334936048233286e-02 6.546013463055807180e-05 2.802277039848197404e+01 5.175066028347330871e+00
5.741421041024297178e-02 6.793445858109002969e-05 2.769890510948905060e+01 4.927025547411462369e+00
5.764613918380164653e-02 6.637197386990278968e-05 2.759550561797752977e+01 5.186092161582656956e+00
5.788167249397389164e-02 7.061552392955100337e-05 2.693661971830985991e+01 5.171811280225741214e+00
5.811737136754223376e-02 6.704761694123777174e-05 2.617929759704251325e+01 4.884202046555650156e+00
5.834837921127641880e-02 6.699294913716081861e-05 2.540073529411764852e+01 5.274459904253172127e+00
5.858116591208732682e-02 6.832957605342608631e-05 2.501079136690647431e+01 5.079041794006192490e+00
5.881666226357543104e-02 6.848621822711322728e-05 2.478890876565295187e+01 4.997652426190740016e+00
5.905135363872197202e-02 6.777347974127791586e-05 2.429963898916967580e+01 4.627761068078775963e+00
5.928387195222793726e-02 6.772469370990553635e-05 2.373741007194244546e+01 4.745956112891856371e+00
5.951647621897535045e-02 6.683838279782646321e-05 2.335208711433756790e+01 4.790160663040077260e+00
5.974911582084686118e-02 6.869520850335110538e-05 2.289203539823008882e+01 4.733481981799253724e+00
5.998323909506843993e-02 6.775808722689177679e-05 2.267799642218246703e+01 4.737985908530812473e+00
6.021684065425213228e-02 6.821508261215899929e-05 2.223362831858407063e+01 4.755880326699337246e+00
6.045118304879574384e-02 6.844978444519072473e-05 2.180809859154929597e+01 4.607077157863135319e+00
6.068596061100132305e-02 6.815720570038588807e-05 2.124381625441696286e+01 4.609407566607335305e+00
6.092170969789185986e-02 6.974114108008298168e-05 2.080274442538593505e+01 4.103949140493966752e+00
6.115588848048909842e-02 6.553171796432443320e-05 2.062635379061371665e+01 4.236740110763346223e+00
6.138574783689496051e-02 6.713556217832948266e-05 2.035149384885764334e+01 4.405231895868244152e+00
6.161712726612254831e-02 6.659023579644488087e-05 1.968561278863232644e+01 4.598061039412249862e+00
6.184947732418764887e-02 6.842032557768410134e-05 1.939514731369150624e+01 4.213394001487552387e+00
6.208512874242018420e-02 6.932646695378516153e-05 1.905982905982905962e+01 4.203369794259360859e+00
6.232030440033373142e-02 6.786811594346220963e-05 1.879094076655052348e+01 4.322718494074248241e+00
6.255454887890503357e-02 6.903232039090102389e-05 1.822657580919931775e+01 4.091186353682123134e+00
6.279030404341265359e-02 6.817541082358109035e-05 1.816494845360824684e+01 4.330886812060365187e+00
6.302442562177140717e-02 6.783890935135950873e-05 1.800342465753424648e+01 4.342762159842083136e+00
6.325799215551787535e-02 6.707804214318665616e-05 1.737349397590361377e+01 4.002435854971071905e+00
6.349026508375751887e-02 6.699336420408434482e-05 1.713816925734024110e+01 3.924610060312962556e+00
6.372409184272515015e-02 6.892879157383024775e-05 1.718257956448911372e+01 3.979487060503593465e+00
6.395793742953777283e-02 6.642518885272369008e-05 1.690467937608318749e+01 4.155692269767619074e+00
6.419031457975818422e-02 6.826620328541081642e-05 1.628810720268006662e+01 3.867299160207574804e+00
6.442283327309653029e-02 6.576027226970875277e-05 1.583882149046793764e+01 3.900373092429178623e+00
6.465485140213383941e-02 6.860083938040020173e-05 1.580769230769230838e+01 3.898094103312726766e+00
6.489057688868674068e-02 6.918162283112673440e-05 1.548841059602649040e+01 4.021961088980335219e+00
6.512677614053768993e-02 6.800662934234975800e-05 1.530150753768844218e+01 3.927532449298295258e+00
6.535916383847417688e-02 6.723036061670840198e-05 1.509274873524451976e+01 3.703831380376412685e+00
6.559238943166004199e-02 6.775429361515336514e-05 1.489166666666666750e+01 3.667162845216084044e+00
6.582758612999557724e-02 6.859118299963685495e-05 1.443678160919540154e+01 3.749603782804048713e+00
6.606077625847779633e-02 6.646968386304463305e-05 1.444350758853288319e+01 3.757578292413366938e+00
6.629499012582010242e-02 6.873985157622226514e-05 1.402605863192182412e+01 3.587802608540785254e+00
6.652802461243248477e-02 6.667147267887053093e-05 1.392268907563025238e+01 3.665502679492828708e+00
6.676018753795931460e-02 6.790988101603729471e-05 1.342692939244663464e+01 3.485938275512580287e+00
6.699409877892320564e-02 6.752760488477305384e-05 1.360591133004926157e+01 3.643160501673712748e+00
6.722746570366622265e-02 6.715296906548569008e-05 1.309523809523809490e+01 3.730135438793463543e+00
6.746032149556230317e-02 6.698676487551811836e-05 1.277062706270627146e+01 3.472638877505477950e+00
6.769235389026706518e-02 6.820371575645631246e-05 1.256188925081433183e+01 3.381717009322313228e+00
6.792641117254087646e-02 6.820173351531172944e-05 1.266178861788617915e+01 3.420719702987017552e+00
6.816107073590284282e-02 6.878058967958357989e-05 1.219711538461538503e+01 3.494719442142664612e+00
6.839600153518463066e-02 6.745423942297350728e-05 1.223824959481361496e+01 3.436908914062334564e+00
6.862947544649959652e-02 6.741836193410811529e-05 1.182200647249190872e+01 3.364636844863058585e+00
6.886076050521675040e-02 6.695139243677821319e-05 1.160032626427406122e+01 3.579140277217288890e+00
6.909448405671331228e-02 6.857937925099385861e-05 1.148966613672495996e+01 3.660182455255998057e+00
6.933147198058889349e-02 6.945851940459737387e-05 1.128794992175273926e+01 3.272282507365666948e+00
6.956615814272766596e-02 6.659838482515636180e-05 1.105853658536585371e+01 3.413733911528403553e+00
6.979892421020185422e-02 6.845449894488580623e-05 1.090236220472440998e+01 3.285580239482064346e+00
7.003324628087082004e-02 6.708437855477542738e-05 1.067891373801916899e+01 3.137717719004237349e+00
7.026696723216839524e-02 6.749325677359571186e-05 1.066455696202531733e+01 3.066135631426442743e+00
7.049943687314187690e-02 6.712218498041330988e-05 1.045686900958466481e+01 3.206869705855365016e+00
7.073256586487845776e-02 6.824893734348157486e-05 1.023233908948194681e+01 3.171657786451458794e+00
