# q qerr I(q) I(q)err
8.341212846027333885e-03 7.037901862628595019e-05 4.633789954337899530e+01 6.447304251830939137e+00
8.584257463478678699e-03 7.672081168970473167e-05 4.495617529880478003e+01 6.892883940577380741e+00
8.826919166718070683e-03 6.518131950376178396e-05 4.389041095890411270e+01 6.585323474916114250e+00
9.051576779129599792e-03 7.018745924619574326e-05 4.280416666666666714e+01 6.158530668917709505e+00
9.278754197832399936e-03 6.574873290523112796e-05 4.234801762114537382e+01 5.951290766427630885e+00
9.511181178050998053e-03 7.470724405325664997e-05 4.157462686567163956e+01 6.241137623992345951e+00
9.756331684265373561e-03 7.268311501543828993e-05 4.178518518518518476e+01 6.097760950918006628e+00
9.992460030236703650e-03 6.501341219802315996e-05 4.097222222222222143e+01 5.851257420749838900e+00
1.021767907988490980e-02 6.882116667024825156e-05 4.022471910112359694e+01 6.289144554297138257e+00
1.044627826021552429e-02 6.776641009522302674e-05 3.997727272727272663e+01 6.319714496898897416e+00
1.067941769640304468e-02 7.427835917673683769e-05 4.049832775919732342e+01 5.944348231031604257e+00
1.092103363594707117e-02 6.948634926740279217e-05 4.021575342465753522e+01 6.064048358318456344e+00
1.115205959515964615e-02 6.613677834257579403e-05 4.064310954063603987e+01 5.667337816497887815e+00
1.138090927839274270e-02 7.036315799772670850e-05 4.095065789473684248e+01 6.364790722547620128e+00
1.161908717993895106e-02 7.230519164610463203e-05 4.095253164556962133e+01 6.238214332483577707e+00
1.185129732832000682e-02 6.908715592862023315e-05 4.087987012987012747e+01 6.638004282928627653e+00
1.208558089049110301e-02 7.062077464939989495e-05 4.022629969418959917e+01 6.378835446888693639e+00
1.231793957662911075e-02 6.797072397413507841e-05 4.027215189873417955e+01 6.783465351804926158e+00
1.255104362664789287e-02 7.284146348496770690e-05 4.056321839080460023e+01 5.849199870075829644e+00
1.278854709885444453e-02 6.836902354776895477e-05 4.049698795180722755e+01 6.366680485884950613e+00
1.301955791686103432e-02 7.052250088700313892e-05 3.973011363636363313e+01 5.926896251289853979e+00
1.325028003696187423e-02 6.572913682214379116e-05 3.979819277108433795e+01 6.105813225597779059e+00
1.348330464865910884e-02 7.403947498893654331e-05 3.938947368421052886e+01 6.630421787095618136e+00
1.372355777471481568e-02 7.011324266142941383e-05 3.882288828337874520e+01 6.454263873100082094e+00
1.396363525470880468e-02 7.100822662538032210e-05 3.820103092783504906e+01 6.099797321830799923e+00
1.419611930545690293e-02 6.442105916470620042e-05 3.787359550561797761e+01 6.108381006485175568e+00
1.442295386479172138e-02 6.909816387485589995e-05 3.739999999999999858e+01 6.117834154081174702e+00
1.465427040331478310e-02 7.032050413528805792e-05 3.677493606138107651e+01 6.525372339370706598e+00
1.488826669148199562e-02 6.870854531503662287e-05 3.626835443037974471e+01 6.139686790512628001e+00
1.512493372137564684e-02 7.038106039296808131e-05 3.513625304136252936e+01 5.731949576136374347e+00
1.535996817115549591e-02 6.948886920014566576e-05 3.367892156862745168e+01 6.062706969796145984e+00
1.559107684366512793e-02 6.926322144844645774e-05 3.315999999999999659e+01 5.945359534965064974e+00
1.582030048556574975e-02 6.778990216657608829e-05 3.202583979328165498e+01 5.392541370610709706e+00
1.604934829520379691e-02 6.632072085052491666e-05 3.110994764397905854e+01 5.616097876424823276e+00
1.628904364851086611e-02 7.370425539511840857e-05 2.998812351543942967e+01 5.661666059378280380e+00
1.652925296731121152e-02 6.866669088367037858e-05 2.961082474226803996e+01 5.226283042001780288e+00
1.676290647126136429e-02 6.841736000850834820e-05 2.964705882352941302e+01 5.331214161999239920e+00
1.698898227523908816e-02 6.513545783602395407e-05 2.914016172506738656e+01 5.556340142003822535e+00
1.721559450095504207e-02 6.815141817037284600e-05 2.844444444444444287e+01 5.008003929628361384e+00
1.745425431013439971e-02 7.361591577158020986e-05 2.855106888361045137e+01 5.256079635086449819e+00
1.769237993647997109e-02 6.752629516254465077e-05 2.861658031088082765e+01 5.433505358670176477e+00
1.792581344598703774e-02 6.995690167491317953e-05 2.910370370370370452e+01 5.416196138685475781e+00
1.815810556613557669e-02 6.785108792352181407e-05 2.903836317135549905e+01 5.846165796109757729e+00
1.839232362436072146e-02 7.095327149885457684e-05 2.868704156479217460e+01 5.144995042745263092e+00
1.863037138017983527e-02 7.115596482089993704e-05 2.871531100478468801e+01 5.381573496925320832e+00
1.886280557207787104e-02 6.449751950033663162e-05 2.893994778067884965e+01 5.178424497729479548e+00
1.909573960115521288e-02 7.170118321703184772e-05 2.885314685314685335e+01 5.260266108338949920e+00
1.933100079269604518e-02 6.740791281490355268e-05 2.897474747474747403e+01 5.203612338486412803e+00
1.956643258492160933e-02 7.263834258317552345e-05 2.942626728110598933e+01 5.509850169890849081e+00
1.980140115393233882e-02 6.562685565221032481e-05 2.859398496240601517e+01 5.198037886245873374e+00
2.002553894851007155e-02 6.516318768203393532e-05 2.912878787878787890e+01 5.257404736251443111e+00
2.025791866108470757e-02 7.136486459924699065e-05 2.840732265446224147e+01 5.190623453018932132e+00
2.049506424590396420e-02 6.900197405484374000e-05 2.821718377088305374e+01 5.560140590893585255e+00
2.073118625762118000e-02 7.052247030088847036e-05 2.856192660550458839e+01 5.245769354427922693e+00
2.096357000287297698e-02 6.647394664901699988e-05 2.828743961352656910e+01 5.128560298775239445e+00
2.119430833328746558e-02 6.961349209216719826e-05 2.752102803738317860e+01 5.165560779579072559e+00
2.143145413784678169e-02 7.298555940605846982e-05 2.750984682713347951e+01 4.968547801545971865e+00
2.167047737296409413e-02 6.691391229536730319e-05 2.781733021077283396e+01 5.498045019092667296e+00
2.189928641736541004e-02 6.715504648428360229e-05 2.755944055944056004e+01 4.929170510957451512e+00
2.212935186570120366e-02 6.857374351609249376e-05 2.653758542141230237e+01 5.034203609480266017e+00
2.236393702227972707e-02 6.998460737683496991e-05 2.650224215246636916e+01 5.347142063861873851e+00
2.259777835583483968e-02 6.986464902764970590e-05 2.683407079646017834e+01 5.250240066262410465e+00
2.283319440761695171e-02 6.790936196889400258e-05 2.656726457399103225e+01 5.339599363414905042e+00
2.306264206423920202e-02 6.694360958493462607e-05 2.642954545454545467e+01 5.029062232876897021e+00
2.329708818082978222e-02 7.159338094189254982e-05 2.615074309978768596e+01 5.030785898643802767e+00
2.353543375433993223e-02 6.985578503684801541e-05 2.619172113289760517e+01 4.791814066829283014e+00
2.377007062717483368e-02 7.009305664980517553e-05 2.603411513859274962e+01 4.941769292224361898e+00
2.400302358301376407e-02 6.597292527615178370e-05 2.535955056179775369e+01 4.691812486236988100e+00
2.423507457935474702e-02 7.157919103467260530e-05 2.564669421487603174e+01 5.101091968044053182e+00
2.447096161315339205e-02 6.736211404920262771e-05 2.566013071895424957e+01 5.170858624729628872e+00
2.470427111069508144e-02 6.982655739072169126e-05 2.552390852390852416e+01 5.027884606720898653e+00
2.493809997853204188e-02 6.775469533352249248e-05 2.560127931769722665e+01 4.888967718802697426e+00
2.517118618717203993e-02 6.980743985615223796e-05 2.551489361702127567e+01 4.858182533447394924e+00
2.540636145408604191e-02 6.938193712001703524e-05 2.532222222222222285e+01 4.920614234467526771e+00
2.563827354025385516e-02 6.629623788449823620e-05 2.570560747663551382e+01 5.089528407897538465e+00
2.586948195348701476e-02 6.770189532135148904e-05 2.531177829099307175e+01 5.119410534820832304e+00
2.609745587984336687e-02 6.509333995869156359e-05 2.506127450980392268e+01 4.830085811908900517e+00
2.633484837400032474e-02 7.348807666944635701e-05 2.462995594713656544e+01 4.920617094252637713e+00
2.657557098811626564e-02 6.881179166339853475e-05 2.482857142857142918e+01 5.211362520466972903e+00
2.680365379537597362e-02 6.422825624438124588e-05 2.434183673469387799e+01 4.767699492922188753e+00
2.703234577850367401e-02 6.946685782169436285e-05 2.447030878859857594e+01 5.276522006596311876e+00
2.726970666685900324e-02 6.993093227310868997e-05 2.398337292161520296e+01 4.917095821155513136e+00
2.750750127458209335e-02 6.961999393279447927e-05 2.396904761904761827e+01 4.867424924621365889e+00
2.774064166089718064e-02 6.699331928476430444e-05 2.399502487562189046e+01 4.962542548316128510e+00
2.797286317169397213e-02 6.855334754057274232e-05 2.326225490196078383e+01 4.973015660126471005e+00
2.820747942598401947e-02 7.000105603626221500e-05 2.350242718446601842e+01 5.142743969320325625e+00
2.843871508024181996e-02 6.660692948204320466e-05 2.313076923076923208e+01 4.988566809873158370e+00
2.867376841695860532e-02 7.113061539282546195e-05 2.313033175355450410e+01 4.773783581272277310e+00
2.890771417331186935e-02 6.480505975226419921e-05 2.314921465968586389e+01 4.776591036995498918e+00
2.913907964587559782e-02 7.035121785828480224e-05 2.246323529411764852e+01 4.893450946765153020e+00
2.937603130710666338e-02 7.051255909955699420e-05 2.229310344827586121e+01 4.621755630295281136e+00
2.960814043237767687e-02 6.584026763423021398e-05 2.227034120734908029e+01 4.441933677452078122e+00
2.983961579365264002e-02 6.983920439112704980e-05 2.226894865525672529e+01 4.868612258303613771e+00
3.007086711816524260e-02 6.649470887843013508e-05 2.239304812834224734e+01 4.505971965177768546e+00
3.030849094681176484e-02 7.199344525738288452e-05 2.211718750000000000e+01 4.829338439747726142e+00
3.054989504902336575e-02 6.904743658252054722e-05 2.201114206128133688e+01 4.681489232204082640e+00
3.078165236014722417e-02 6.430462589111944952e-05 2.136503067484662566e+01 4.531053853082529059e+00
3.100904415161786359e-02 6.891371557748558090e-05 2.154572271386430771e+01 4.621224288564471649e+00
3.124378004707335788e-02 6.802347259085625550e-05 2.085670731707316961e+01 4.538158657167074672e+00
3.148005278710188509e-02 6.963790735804129299e-05 2.089189189189189122e+01 4.693295966272211572e+00
3.171371101549351479e-02 6.491098522060580905e-05 2.094480519480519476e+01 4.561629384469419790e+00
3.194253270530488659e-02 6.643720727097939297e-05 2.060983606557377001e+01 4.493047572062409678e+00
3.217772739409639066e-02 7.207253078604244857e-05 2.035802469135802539e+01 4.581507097612617763e+00
3.241258335410790448e-02 6.484611046219248903e-05 2.029965156794425241e+01 4.477014317726881742e+00
3.264445272271138121e-02 7.067815627986795619e-05 2.034615384615384670e+01 4.410419458822635086e+00
3.288009324972624575e-02 6.514072171913584642e-05 1.959649122807017463e+01 4.294506071084652099e+00
3.311251835395861987e-02 6.923154512368420417e-05 1.963945578231292544e+01 4.202939434914910954e+00
3.334620240946842284e-02 6.906008769013418584e-05 1.961805555555555713e+01 4.592265601691770449e+00
3.358123372194379841e-02 6.790165455744005493e-05 1.946785714285714164e+01 3.917533194055999424e+00
3.381409346726198945e-02 6.946853510284985394e-05 1.953521126760563220e+01 4.377512597850110154e+00
3.405235163866184023e-02 6.660978410321308902e-05 1.923076923076922995e+01 4.334767558959740974e+00
3.428443415797702287e-02 7.014504093919582688e-05 1.907547169811320842e+01 4.552718501915491878e+00
3.451790515064617759e-02 6.752790833138901940e-05 1.893354430379746844e+01 4.356189389344086393e+00
3.475058674309065149e-02 6.860561414856442648e-05 1.874923547400611668e+01 4.381705972609895028e+00
3.498255247524993672e-02 6.949851211445105619e-05 1.831343283582089398e+01 3.990437444719911131e+00
3.521787450520567214e-02 6.928285379750772884e-05 1.811695906432748515e+01 4.320303824494205358e+00
3.545148567192742128e-02 6.819735758945621247e-05 1.794736842105263008e+01 4.206302706194638752e+00
3.568299999600531985e-02 6.771859016455015492e-05 1.764347826086956417e+01 4.178201299549712644e+00
3.591626020472690056e-02 6.847219215976182126e-05 1.782621082621082564e+01 3.803666349168645322e+00
3.615098875833893527e-02 7.052968595604587306e-05 1.772727272727272663e+01 4.537486128423961596e+00
3.638614682571900127e-02 6.820923678434241515e-05 1.744632768361582009e+01 4.261550125676174083e+00
3.661805186382561389e-02 6.907515541028400551e-05 1.740771349862258788e+01 4.055084254084040829e+00
3.685317606104113880e-02 6.904996252045599340e-05 1.729347826086956630e+01 4.126925711926254792e+00
3.708883642168768480e-02 6.873622836593106498e-05 1.688108108108108141e+01 4.010677858945989271e+00
3.732239511597464088e-02 6.812675490547725891e-05 1.713279132791327797e+01 3.991055723655450471e+00
3.755463123269808107e-02 6.778877579542675561e-05 1.651358695652173836e+01 3.957122655035390846e+00
3.778670279175407737e-02 6.944847979951479207e-05 1.650928381962864577e+01 3.986957114187939410e+00
3.802298536488796232e-02 7.020534180361206209e-05 1.641558441558441572e+01 4.259114619877252039e+00
3.825885045270431550e-02 6.844491048717255130e-05 1.624671916010498762e+01 3.972693909418032909e+00
3.849029289296715395e-02 6.652498920162236353e-05 1.634933333333333394e+01 4.009850094177802582e+00
3.872248042820892328e-02 6.790361104831614330e-05 1.564766839378238394e+01 3.928021615031659142e+00
3.895386220490307250e-02 6.719082682281010037e-05 1.549868073878628039e+01 3.892434994655726843e+00
3.918674717410664671e-02 7.000314829290660062e-05 1.577974683544303858e+01 4.105451060347551362e+00
3.942407118577949399e-02 7.012279782529274620e-05 1.511414392059553435e+01 3.625065593168242728e+00
3.965683877455637024e-02 6.593437650155711338e-05 1.513246753246753329e+01 3.867740916992532973e+00
3.988742774945142761e-02 6.864886435371258416e-05 1.484615384615384670e+01 3.801301753101591796e+00
4.012278533538721215e-02 6.997066240485112700e-05 1.523188405797101375e+01 3.863920506107588082e+00
4.035757945334737112e-02 6.763234382336403173e-05 1.475990099009900902e+01 3.778020821710944777e+00
4.059262090047784100e-02 7.047756166092368556e-05 1.443691588785046775e+01 3.637079822814305530e+00
4.082512016076288858e-02 6.496092607463988043e-05 1.460201511335012547e+01 3.835969364423107208e+00
4.105717491102069128e-02 7.111181249420595236e-05 1.415034168564920236e+01 3.558885632974750024e+00
4.129381576814993016e-02 6.732684386414472533e-05 1.428333333333333321e+01 3.284728975797613693e+00
4.152473579130346731e-02 6.726668318915885337e-05 1.394339622641509457e+01 3.645423890789468047e+00
4.175787959977999425e-02 6.911235940839533670e-05 1.375799086757990786e+01 3.659635752650803653e+00
4.199237839299468922e-02 6.860112016482474860e-05 1.380875576036866370e+01 3.679854073153265404e+00
4.222717975068539242e-02 7.045110183040372183e-05 1.354424778761061887e+01 3.578345421536403226e+00
4.246249924109424950e-02 6.709506009279194230e-05 1.379176201372997745e+01 3.851904371727276288e+00
4.269335040669582776e-02 6.700621335665329654e-05 1.341230068337129921e+01 3.718385606596849691e+00
4.292717084091476204e-02 6.896437123237502613e-05 1.311283185840708043e+01 3.473782465473744363e+00
4.316007288560289035e-02 6.735835804845247382e-05 1.316856492027334902e+01 3.630638654643609353e+00
4.339440191910803879e-02 7.037245596857638261e-05 1.276406926406926345e+01 3.485917127966012607e+00
4.363144753970988471e-02 6.826143681517027339e-05 1.249667405764966688e+01 3.298606063570729052e+00
4.386107962274469335e-02 6.624164794214468591e-05 1.233944954128440408e+01 3.574277664059734239e+00
4.409573705596323001e-02 7.170940769140793695e-05 1.279245283018867951e+01 3.552317955572375396e+00
4.433534367545302612e-02 6.775590854826653211e-05 1.250219298245614041e+01 3.724768920184437615e+00
4.456682912223779158e-02 6.610492296161660122e-05 1.221875000000000000e+01 3.587795921717518155e+00
4.479780304487864656e-02 6.786442677967826091e-05 1.207439824945295470e+01 3.283652519406007109e+00
4.503013318854280633e-02 6.853635641818868680e-05 1.165795206971677622e+01 3.532900586095154338e+00
4.526436263630335272e-02 6.918514626283685297e-05 1.208565310492505418e+01 3.236786523668626181e+00
4.549984770861909000e-02 6.833630877532204714e-05 1.170021413276231215e+01 3.401640299854185034e+00
4.573057769171592901e-02 6.540293680537103750e-05 1.157015590200445487e+01 3.361517529360497303e+00
4.596282480080345761e-02 6.990247096589263711e-05 1.159414225941422671e+01 3.203312139382195944e+00
4.619732296389236076e-02 6.786250507108923557e-05 1.114935064935064979e+01 3.237979487247538923e+00
4.643258444511101646e-02 7.033191385126720280e-05 1.128041237113402140e+01 3.099432714937785160e+00
4.666845704786030252e-02 6.692058153033048496e-05 1.096982758620689680e+01 3.140580955272934016e+00
4.689934413756127740e-02 6.802189408205146866e-05 1.120594479830148593e+01 3.258250771168428539e+00
4.713438507358027468e-02 6.944147399833233919e-05 1.066735537190082717e+01 3.432980408330831068e+00
4.736795136815064727e-02 6.656957436849283657e-05 1.074732334047109283e+01 3.078185829875509150e+00
4.759859747438226207e-02 6.769763208725077138e-05 1.046947368421052715e+01 3.216659542904475089e+00
4.783274694655795245e-02 6.928267493286968941e-05 1.067628865979381381e+01 3.152107332493882197e+00
4.806634396749334681e-02 6.807281927440189521e-05 1.018828451882845165e+01 3.228158884913075344e+00
4.830248047396420996e-02 6.966332651828869844e-05 1.015322580645161210e+01 3.203610634552017444e+00
4.853643200824572096e-02 6.606102041943429451e-05 1.039112050739957738e+01 3.142504699392667966e+00
4.876414520816241271e-02 6.613248851928526920e-05 1.020382165605095537e+01 3.046921436339538491e+00
4.899792577344610350e-02 7.109046729717630826e-05 1.002772277227722775e+01 3.167170584732192484e+00
4.923470399315162116e-02 6.843725681761876167e-05 9.444444444444444642e+00 2.946520737003117230e+00
4.947209300203903731e-02 7.062440267994869150e-05 9.743639921722113684e+00 3.031846772608722596e+00
4.970767414357019076e-02 6.568520737628115111e-05 9.824634655532358707e+00 3.097272672492155543e+00
4.993955421601320444e-02 6.870069007268534431e-05 9.589178356713427220e+00 3.217677482241714682e+00
5.017343134654914799e-02 6.784437425331957467e-05 9.444444444444444642e+00 2.958182169989155952e+00
5.040364307755263590e-02 6.549987049623397846e-05 9.330561330561330635e+00 2.988464067699665883e+00
5.063525219032424807e-02 6.906177440634427543e-05 9.373517786561265552e+00 2.988706891889111095e+00
5.087248401921887209e-02 6.982607771126056830e-05 9.058823529411764497e+00 2.991915288477534851e+00
5.110824603904627617e-02 6.828347019243583200e-05 8.962075848303392434e+00 2.799073669469579695e+00
5.134041616444540157e-02 6.749734166748146504e-05 8.698000000000000398e+00 3.003363447869737968e+00
5.157233759481640728e-02 6.701141620730611365e-05 9.066132264529057849e+00 2.910792497068817042e+00
5.180603234918396832e-02 6.902301690403682475e-05 8.697855750487329729e+00 2.990193685850571104e+00
5.204093912643181080e-02 6.858285367200194556e-05 8.550098231827112372e+00 2.846609879511088348e+00
5.227550176404114485e-02 6.841128413638082530e-05 8.633528265107212718e+00 2.910536361984713327e+00
5.250874134631969281e-02 6.710124584087647154e-05 8.341222879684417890e+00 2.912365551558712795e+00
5.273983379343173683e-02 6.699865505256583098e-05 8.250497017892644891e+00 2.983282737218469371e+00
5.297309563147201833e-02 7.004200559247158596e-05 8.189753320683111681e+00 2.872765007437116935e+00
5.320870841843343413e-02 6.736639692893721994e-05 8.078277886497064131e+00 2.861084860693794418e+00
5.344158726524587955e-02 6.810737650478912789e-05 8.231213872832370271e+00 2.840827293115872898e+00
5.367526270033567970e-02 6.805918753122887452e-05 7.959537572254335558e+00 2.830507428990006513e+00
5.391026527670270824e-02 6.883326900963864436e-05 7.798479087452471425e+00 2.792724545083154819e+00
5.414369868353056253e-02 6.749358219613563344e-05 7.707129094412331405e+00 2.855947636190991012e+00
5.437486949081267451e-02 6.641570492905651368e-05 7.546692607003890885e+00 2.570759728899862928e+00
5.460633195359332337e-02 6.803263502740879241e-05 7.576045627376426062e+00 2.598637483196310161e+00
5.484155575107002578e-02 6.931669974032373370e-05 7.415730337078652035e+00 2.584570899231936725e+00
5.507758596231705078e-02 6.905344121730599505e-05 7.172607879924953522e+00 2.697818131315810497e+00
5.531123208233620220e-02 6.772891677133621323e-05 7.164772727272727515e+00 2.610377579741179677e+00
5.554365515600671876e-02 6.719762712666427933e-05 7.184761904761904461e+00 2.570255817226444250e+00
5.577734969999190856e-02 6.950070055363419556e-05 6.906077348066298249e+00 2.670732175597978930e+00
5.601099427749139242e-02 6.700515619549475674e-05 6.798095238095237747e+00 2.606729821598659402e+00
5.624621814925619134e-02 7.010497752434535551e-05 6.880866425992779867e+00 2.689402269606477880e+00
5.648196424828423601e-02 6.688681858197991978e-05 6.819209039548022488e+00 2.572293076250175670e+00
5.671540211382259528e-02 6.857993554508776460e-05 6.709023941068140040e+00 2.381147102204850263e+00
5.695057597478152267e-02 6.911508132478911160e-05 6.754545454545454852e+00 2.607199187500984117e+00
5.718334936048233286e-02 6.546013463055807180e-05 6.516129032258064946e+00 2.565324541707101336e+00
5.741421041024297178e-02 6.793445858109002969e-05 6.405109489051095117e+00 2.485898478659949173e+00
5.764613918380164653e-02 6.637197386990278968e-05 6.475655430711610094e+00 2.576056263499554966e+00
5.788167249397389164e-02 7.061552392955100337e-05 6.126760563380281965e+00 2.414378875013754033e+00
5.811737136754223376e-02 6.704761694123777174e-05 6.125693160813308502e+00 2.475603161525659957e+00
5.834837921127641880e-02 6.699294913716081861e-05 6.112132352941176627e+00 2.453341081275219882e+00
5.858116591208732682e-02 6.832957605342608631e-05 6.172661870503596937e+00 2.356529701564652246e+00
5.881666226357543104e-02 6.848621822711322728e-05 6.005366726296959001e+00 2.350727541833492307e+00
5.905135363872197202e-02 6.777347974127791586e-05 5.783393501805053738e+00 2.416023007501567843e+00
5.928387195222793726e-02 6.772469370990553635e-05 5.629496402877697925e+00 2.442616887255531388e+00
5.951647621897535045e-02 6.683838279782646321e-05 5.646098003629764328e+00 2.343324770000459800e+00
5.974911582084686118e-02 6.869520850335110538e-05 5.688495575221239164e+00 2.420730423234270567e+00
5.998323909506843993e-02 6.775808722689177679e-05 5.788908765652951871e+00 2.339242933321817652e+00
6.021684065425213228e-02 6.821508261215899929e-05 5.585840707964601748e+00 2.257209713937373685e+00
6.045118304879574384e-02 6.844978444519072473e-05 5.533450704225352013e+00 2.209493715239533973e+00
6.068596061100132305e-02 6.815720570038588807e-05 5.339222614840989145e+00 2.135932067283946800e+00
6.092170969789185986e-02 6.974114108008298168e-05 5.303602058319039081e+00 2.247379277142012466e+00
6.115588848048909842e-02 6.553171796432443320e-05 5.185920577617328497e+00 2.128132052020220932e+00
6.138574783689496051e-02 6.713556217832948266e-05 5.057996485061511116e+00 2.232585059980753517e+00
6.161712726612254831e-02 6.659023579644488087e-05 5.074600355239787142e+00 2.120667722787092924e+00
6.184947732418764887e-02 6.842032557768410134e-05 5.069324090121317461e+00 2.335876605382313453e+00
6.208512874242018420e-02 6.932646695378516153e-05 4.882051282051282470e+00 2.167255773854411149e+00
6.232030440033373142e-02 6.786811594346220963e-05 4.770034843205574582e+00 2.125182768998628013e+00
6.255454887890503357e-02 6.903232039090102389e-05 4.708688245315161502e+00 2.180873329824478901e+00
6.279030404341265359e-02 6.817541082358109035e-05 4.632302405498282205e+00 2.197290199760246754e+00
6.302442562177140717e-02 6.783890935135950873e-05 4.642123287671233278e+00 2.184489960537698838e+00
6.325799215551787535e-02 6.707804214318665616e-05 4.581755593803786830e+00 2.063513190302990630e+00
6.349026508375751887e-02 6.699336420408434482e-05 4.438687392055268077e+00 2.031280465082029529e+00
6.372409184272515015e-02 6.892879157383024775e-05 4.319932998324958362e+00 1.979041242215291874e+00
6.395793742953777283e-02 6.642518885272369008e-05 4.452339688041594634e+00 2.137148394509507998e+00
6.419031457975818422e-02 6.826620328541081642e-05 4.201005025125628123e+00 2.048850804257666525e+00
6.442283327309653029e-02 6.576027226970875277e-05 4.287694974003466442e+00 1.913434366078936799e+00
6.465485140213383941e-02 6.860083938040020173e-05 4.287625418060200921e+00 2.103038116690631565e+00
6.489057688868674068e-02 6.918162283112673440e-05 4.206953642384106296e+00 2.049607355526523733e+00
6.512677614053768993e-02 6.800662934234975800e-05 3.877721943048576314e+00 2.017491113140442494e+00
6.535916383847417688e-02 6.723036061670840198e-05 4.000000000000000000e+00 1.971123749647636147e+00
6.559238943166004199e-02 6.775429361515336514e-05 3.825000000000000178e+00 1.993510304295750490e+00
6.582758612999557724e-02 6.859118299963685495e-05 3.914614121510673339e+00 1.915057673373890657e+00
6.606077625847779633e-02 6.646968386304463305e-05 3.858347386172006566e+00 1.896993062088839777e+00
6.629499012582010242e-02 6.873985157622226514e-05 3.760586319218241158e+00 1.896150212254744005e+00
6.652802461243248477e-02 6.667147267887053093e-05 3.756302521008403339e+00 1.782935059199597161e+00
6.676018753795931460e-02 6.790988101603729471e-05 3.619047619047619069e+00 1.879470847184279148e+00
6.699409877892320564e-02 6.752760488477305384e-05 3.374384236453201957e+00 1.786656792208480837e+00
6.722746570366622265e-02 6.715296906548569008e-05 3.379310344827586299e+00 1.842197686569867487e+00
6.746032149556230317e-02 6.698676487551811836e-05 3.358085808580858256e+00 1.844916960104370673e+00
6.769235389026706518e-02 6.820371575645631246e-05 3.363192182410423392e+00 1.838500369408216262e+00
6.792641117254087646e-02 6.820173351531172944e-05 3.357723577235772527e+00 1.856939757434374227e+00
6.816107073590284282e-02 6.878058967958357989e-05 3.230769230769230838e+00 1.732050807568877193e+00
6.839600153518463066e-02 6.745423942297350728e-05 3.252836304700162273e+00 1.820916813967553338e+00
6.862947544649959652e-02 6.741836193410811529e-05 3.195792880258899515e+00 1.821529308030604977e+00
6.886076050521675040e-02 6.695139243677821319e-05 3.166394779771615209e+00 1.769873926277033993e+00
6.909448405671331228e-02 6.857937925099385861e-05 2.982511923688394351e+00 1.643888398555879649e+00
6.933147198058889349e-02 6.945851940459737387e-05 3.010954616588419341e+00 1.685775095269746338e+00
6.956615814272766596e-02 6.659838482515636180e-05 3.034146341463414664e+00 1.722787056176131593e+00
6.979892421020185422e-02 6.845449894488580623e-05 2.892913385826771488e+00 1.701139508609228246e+00
7.003324628087082004e-02 6.708437855477542738e-05 2.955271565495207753e+00 1.672796283111398497e+00
7.026696723216839524e-02 6.749325677359571186e-05 2.901898734177215111e+00 1.617164468482440443e+00
7.049943687314187690e-02 6.712218498041330988e-05 2.921725239616613568e+00 1.764979822301750767e+00
7.073256586487845776e-02 6.824893734348157486e-05 2.668759811616954636e+00 1.619047280788863175e+00
