# q qerr I(q) I(q)err
1.067941769640304468e-02 7.427835917673683769e-05 3.760434782608695627e+02 2.014499931814324185e+01
1.092103363594707117e-02 6.948634926740279217e-05 3.788150684931507044e+02 1.969222334225825577e+01
1.115205959515964615e-02 6.613677834257579403e-05 3.820777385159010464e+02 2.017138296650741580e+01
1.138090927839274270e-02 7.036315799772670850e-05 3.841973684210526585e+02 1.918284211963137764e+01
1.161908717993895106e-02 7.230519164610463203e-05 3.857341772151898454e+02 1.872379223794978742e+01
1.185129732832000682e-02 6.908715592862023315e-05 3.875811688311688386e+02 1.873036217919464264e+01
1.208558089049110301e-02 7.062077464939989495e-05 3.892018348623853399e+02 1.830976083115291431e+01
1.231793957662911075e-02 6.797072397413507841e-05 3.896613924050632818e+02 1.922225358399217399e+01
1.255104362664789287e-02 7.284146348496770690e-05 3.907097701149425006e+02 1.899730747344440474e+01
1.278854709885444453e-02 6.836902354776895477e-05 3.891385542168674760e+02 1.908026523048844325e+01
1.301955791686103432e-02 7.052250088700313892e-05 3.894630681818181870e+02 1.977019845702006862e+01
1.325028003696187423e-02 6.572913682214379116e-05 3.851957831325300958e+02 1.978844967654004705e+01
1.348330464865910884e-02 7.403947498893654331e-05 3.836078947368421268e+02 1.966911713766200975e+01
1.372355777471481568e-02 7.011324266142941383e-05 3.814632152588555982e+02 1.886353665983043015e+01
1.396363525470880468e-02 7.100822662538032210e-05 3.764768041237113607e+02 1.874938267308407447e+01
1.419611930545690293e-02 6.442105916470620042e-05 3.730870786516853741e+02 1.878376268384639403e+01
1.442295386479172138e-02 6.909816387485589995e-05 3.655500000000000114e+02 1.968646342300370833e+01
1.465427040331478310e-02 7.032050413528805792e-05 3.609283887468030798e+02 1.874577007862189149e+01
1.488826669148199562e-02 6.870854531503662287e-05 3.523316455696202638e+02 1.938026440205455003e+01
1.512493372137564684e-02 7.038106039296808131e-05 3.410875912408758950e+02 1.943020038181021292e+01
1.535996817115549591e-02 6.948886920014566576e-05 3.319460784313725412e+02 1.849461764601682034e+01
1.559107684366512793e-02 6.926322144844645774e-05 3.224725000000000250e+02 1.963301874394256785e+01
1.582030048556574975e-02 6.778990216657608829e-05 3.122144702842377342e+02 1.862449648568944838e+01
1.604934829520379691e-02 6.632072085052491666e-05 3.036047120418847953e+02 1.775081417131097794e+01
1.628904364851086611e-02 7.370425539511840857e-05 2.952209026128265918e+02 1.711881609551785388e+01
1.652925296731121152e-02 6.866669088367037858e-05 2.882422680412371392e+02 1.793613161181366067e+01
1.676290647126136429e-02 6.841736000850834820e-05 2.869488491048593346e+02 1.608019590476294880e+01
1.698898227523908816e-02 6.513545783602395407e-05 2.824582210242587621e+02 1.663210293693651565e+01
1.721559450095504207e-02 6.815141817037284600e-05 2.835529715762273781e+02 1.683475065445224317e+01
1.745425431013439971e-02 7.361591577158020986e-05 2.832114014251781668e+02 1.736880901337093874e+01
1.769237993647997109e-02 6.752629516254465077e-05 2.815906735751295287e+02 1.635747971852898175e+01
1.792581344598703774e-02 6.995690167491317953e-05 2.830567901234567785e+02 1.673148511390278514e+01
1.815810556613557669e-02 6.785108792352181407e-05 2.842046035805626616e+02 1.651162779599554042e+01
1.839232362436072146e-02 7.095327149885457684e-05 2.855061124694376531e+02 1.707396113184561059e+01
1.863037138017983527e-02 7.115596482089993704e-05 2.867464114832536097e+02 1.731124216605606492e+01
1.886280557207787104e-02 6.449751950033663162e-05 2.895848563968668259e+02 1.740326317826501068e+01
1.909573960115521288e-02 7.170118321703184772e-05 2.891491841491841228e+02 1.701196626692917846e+01
1.933100079269604518e-02 6.740791281490355268e-05 2.910681818181818130e+02 1.728783563057316641e+01
1.956643258492160933e-02 7.263834258317552345e-05 2.916129032258064626e+02 1.703727146576198592e+01
1.980140115393233882e-02 6.562685565221032481e-05 2.892631578947368212e+02 1.617531083624023935e+01
2.002553894851007155e-02 6.516318768203393532e-05 2.880934343434343532e+02 1.691210465159663201e+01
2.025791866108470757e-02 7.136486459924699065e-05 2.881716247139588063e+02 1.750529830034056999e+01
2.049506424590396420e-02 6.900197405484374000e-05 2.868448687350835371e+02 1.741722745614200818e+01
2.073118625762118000e-02 7.052247030088847036e-05 2.853073394495413027e+02 1.630262290015922488e+01
2.096357000287297698e-02 6.647394664901699988e-05 2.836280193236714808e+02 1.751178643769786447e+01
2.119430833328746558e-02 6.961349209216719826e-05 2.827523364485981574e+02 1.685774039469565366e+01
2.143145413784678169e-02 7.298555940605846982e-05 2.813457330415754996e+02 1.626885170851056372e+01
2.167047737296409413e-02 6.691391229536730319e-05 2.778899297423887447e+02 1.596099729732260819e+01
2.189928641736541004e-02 6.715504648428360229e-05 2.749860139860139725e+02 1.671932720913470760e+01
2.212935186570120366e-02 6.857374351609249376e-05 2.739430523917995401e+02 2.102160291176494411e+01
2.236393702227972707e-02 6.998460737683496991e-05 2.709192825112107812e+02 2.293840521376606034e+01
2.259777835583483968e-02 6.986464902764970590e-05 2.701703539823008668e+02 1.549736297132266039e+01
2.283319440761695171e-02 6.790936196889400258e-05 2.693721973094170608e+02 1.729223804228620764e+01
2.306264206423920202e-02 6.694360958493462607e-05 2.665204545454545269e+02 1.677093917544412349e+01
2.329708818082978222e-02 7.159338094189254982e-05 2.662781316348195446e+02 1.737428871827486532e+01
2.353543375433993223e-02 6.985578503684801541e-05 2.637385620915032405e+02 1.560461679721601769e+01
2.377007062717483368e-02 7.009305664980517553e-05 2.651599147121535225e+02 1.725675704692978130e+01
2.400302358301376407e-02 6.597292527615178370e-05 2.610449438202247165e+02 1.440990187550243284e+01
2.423507457935474702e-02 7.157919103467260530e-05 2.601880165289256297e+02 1.464173239425416817e+01
2.447096161315339205e-02 6.736211404920262771e-05 2.600174291938997726e+02 1.636018054960823420e+01
2.470427111069508144e-02 6.982655739072169126e-05 2.587505197505197430e+02 1.634330324938880352e+01
2.493809997853204188e-02 6.775469533352249248e-05 2.614221748400852903e+02 1.736070554831805524e+01
2.517118618717203993e-02 6.980743985615223796e-05 2.582595744680851340e+02 1.706187684478841149e+01
2.540636145408604191e-02 6.938193712001703524e-05 2.563266666666666538e+02 1.762002059947506538e+01
2.563827354025385516e-02 6.629623788449823620e-05 2.557897196261682211e+02 1.581352080935194415e+01
2.586948195348701476e-02 6.770189532135148904e-05 2.537575057736720510e+02 1.556223411800730005e+01
2.609745587984336687e-02 6.509333995869156359e-05 2.540465686274509665e+02 1.556518250089100874e+01
2.633484837400032474e-02 7.348807666944635701e-05 2.528700440528634488e+02 1.621375677952721617e+01
2.657557098811626564e-02 6.881179166339853475e-05 2.517500000000000000e+02 1.519543321120495349e+01
2.680365379537597362e-02 6.422825624438124588e-05 2.504158163265306030e+02 1.559104578143922026e+01
2.703234577850367401e-02 6.946685782169436285e-05 2.470095011876484534e+02 1.471688250387516916e+01
2.726970666685900324e-02 6.993093227310868997e-05 2.469762470308788522e+02 1.626581004824989662e+01
2.750750127458209335e-02 6.961999393279447927e-05 2.439285714285714164e+02 1.505496166545432857e+01
2.774064166089718064e-02 6.699331928476430444e-05 2.428955223880597032e+02 1.529840067915650792e+01
2.797286317169397213e-02 6.855334754057274232e-05 2.419754901960784252e+02 1.635690553877187625e+01
2.820747942598401947e-02 7.000105603626221500e-05 2.406723300970873822e+02 1.623607969065711742e+01
2.843871508024181996e-02 6.660692948204320466e-05 2.386025641025641164e+02 1.476655958750317765e+01
2.867376841695860532e-02 7.113061539282546195e-05 2.350000000000000000e+02 1.496322506231203064e+01
2.890771417331186935e-02 6.480505975226419921e-05 2.341047120418848237e+02 1.533362969280050336e+01
2.913907964587559782e-02 7.035121785828480224e-05 2.324632352941176521e+02 1.561076110150933260e+01
2.937603130710666338e-02 7.051255909955699420e-05 2.295344827586206975e+02 1.533698255209594130e+01
2.960814043237767687e-02 6.584026763423021398e-05 2.286640419947506473e+02 1.506012982286962654e+01
2.983961579365264002e-02 6.983920439112704980e-05 2.287872860635696952e+02 1.592443043038007922e+01
3.007086711816524260e-02 6.649470887843013508e-05 2.257299465240641609e+02 1.576544778001639457e+01
3.030849094681176484e-02 7.199344525738288452e-05 2.241015625000000000e+02 1.569759308655111951e+01
3.054989504902336575e-02 6.904743658252054722e-05 2.212506963788300709e+02 1.561503168574282263e+01
3.078165236014722417e-02 6.430462589111944952e-05 2.194969325153374200e+02 1.508167883213933358e+01
3.100904415161786359e-02 6.891371557748558090e-05 2.178761061946902657e+02 1.470844203705608599e+01
3.124378004707335788e-02 6.802347259085625550e-05 2.170518292682926926e+02 1.577636882195724866e+01
3.148005278710188509e-02 6.963790735804129299e-05 2.149579579579579445e+02 1.461357809617072867e+01
3.171371101549351479e-02 6.491098522060580905e-05 2.133214285714285836e+02 1.417521387181471759e+01
3.194253270530488659e-02 6.643720727097939297e-05 2.102065573770491937e+02 1.309889163658361788e+01
3.217772739409639066e-02 7.207253078604244857e-05 2.080154320987654444e+02 1.462503965084895974e+01
3.241258335410790448e-02 6.484611046219248903e-05 2.070871080139372964e+02 1.490456392554579779e+01
3.264445272271138121e-02 7.067815627986795619e-05 2.055833333333333428e+02 1.553113257492283950e+01
3.288009324972624575e-02 6.514072171913584642e-05 2.025052631578947455e+02 1.330344202504592488e+01
3.311251835395861987e-02 6.923154512368420417e-05 2.011598639455782234e+02 1.421059371273343075e+01
3.334620240946842284e-02 6.906008769013418584e-05 1.992708333333333428e+02 1.357082064697663526e+01
3.358123372194379841e-02 6.790165455744005493e-05 1.969428571428571502e+02 1.423727860375066179e+01
3.381409346726198945e-02 6.946853510284985394e-05 1.966161971830985919e+02 1.496613332816030351e+01
3.405235163866184023e-02 6.660978410321308902e-05 1.953531468531468533e+02 1.475234784143066591e+01
3.428443415797702287e-02 7.014504093919582688e-05 1.933081761006289412e+02 1.549265467244053873e+01
3.451790515064617759e-02 6.752790833138901940e-05 1.927784810126582329e+02 1.406306682704586741e+01
3.475058674309065149e-02 6.860561414856442648e-05 1.899418960244648247e+02 1.525881085226989775e+01
3.498255247524993672e-02 6.949851211445105619e-05 1.870716417910447831e+02 1.449810612838341051e+01
3.521787450520567214e-02 6.928285379750772884e-05 1.852836257309941459e+02 1.361938461244520404e+01
3.545148567192742128e-02 6.819735758945621247e-05 1.840497076023391685e+02 1.329910130613222208e+01
3.568299999600531985e-02 6.771859016455015492e-05 1.825420289855072440e+02 1.405312720973630469e+01
3.591626020472690056e-02 6.847219215976182126e-05 1.815698005698005773e+02 1.355558459643200742e+01
3.615098875833893527e-02 7.052968595604587306e-05 1.799944903581267113e+02 1.494194306155495866e+01
3.638614682571900127e-02 6.820923678434241515e-05 1.777401129943502838e+02 1.340564752696264783e+01
3.661805186382561389e-02 6.907515541028400551e-05 1.772975206611570229e+02 1.433975433945286682e+01
3.685317606104113880e-02 6.904996252045599340e-05 1.742309782608695627e+02 1.349210697461173858e+01
3.708883642168768480e-02 6.873622836593106498e-05 1.727513513513513601e+02 1.334529734721598437e+01
3.732239511597464088e-02 6.812675490547725891e-05 1.712113821138211449e+02 1.358090517248986373e+01
3.755463123269808107e-02 6.778877579542675561e-05 1.693804347826086882e+02 1.325011480315496648e+01
3.778670279175407737e-02 6.944847979951479207e-05 1.677241379310344769e+02 1.271405939581511646e+01
3.802298536488796232e-02 7.020534180361206209e-05 1.661220779220779207e+02 1.331685626639034403e+01
3.825885045270431550e-02 6.844491048717255130e-05 1.659711286089238911e+02 1.327289321660461141e+01
3.849029289296715395e-02 6.652498920162236353e-05 1.623146666666666533e+02 1.324026021899369354e+01
3.872248042820892328e-02 6.790361104831614330e-05 1.612124352331606190e+02 1.281654055420172256e+01
3.895386220490307250e-02 6.719082682281010037e-05 1.593377308707123916e+02 1.215273384006194135e+01
3.918674717410664671e-02 7.000314829290660062e-05 1.571291139240506425e+02 1.287166885050091736e+01
3.942407118577949399e-02 7.012279782529274620e-05 1.564193548387096655e+02 1.190351496215863136e+01
3.965683877455637024e-02 6.593437650155711338e-05 1.550337662337662437e+02 1.202201387770912255e+01
3.988742774945142761e-02 6.864886435371258416e-05 1.534292803970223247e+02 1.305800798876005508e+01
4.012278533538721215e-02 6.997066240485112700e-05 1.514903381642511988e+02 1.304016016124683652e+01
4.035757945334737112e-02 6.763234382336403173e-05 1.500049504950495134e+02 1.297083505421779392e+01
4.059262090047784100e-02 7.047756166092368556e-05 1.478387850467289582e+02 1.272697801982027599e+01
4.082512016076288858e-02 6.496092607463988043e-05 1.470352644836272020e+02 1.202836085636627139e+01
4.105717491102069128e-02 7.111181249420595236e-05 1.445558086560364472e+02 1.194109865640750989e+01
4.129381576814993016e-02 6.732684386414472533e-05 1.428690476190476204e+02 1.212717007253769808e+01
4.152473579130346731e-02 6.726668318915885337e-05 1.413066037735848965e+02 1.135443643172541073e+01
4.175787959977999425e-02 6.911235940839533670e-05 1.394178082191780845e+02 1.160734680196435598e+01
4.199237839299468922e-02 6.860112016482474860e-05 1.386682027649769680e+02 1.196816913117265813e+01
4.222717975068539242e-02 7.045110183040372183e-05 1.379823008849557482e+02 1.240644999854080588e+01
4.246249924109424950e-02 6.709506009279194230e-05 1.358260869565217490e+02 1.150431306003038223e+01
4.269335040669582776e-02 6.700621335665329654e-05 1.362414578587699339e+02 1.239577477106653269e+01
4.292717084091476204e-02 6.896437123237502613e-05 1.324070796460177064e+02 1.120835501662550193e+01
4.316007288560289035e-02 6.735835804845247382e-05 1.320592255125284851e+02 1.206913639067959210e+01
4.339440191910803879e-02 7.037245596857638261e-05 1.297792207792207932e+02 1.110879489922810315e+01
4.363144753970988471e-02 6.826143681517027339e-05 1.300199556541020058e+02 1.127078915373908075e+01
4.386107962274469335e-02 6.624164794214468591e-05 1.268073394495412884e+02 1.134130874577523329e+01
4.409573705596323001e-02 7.170940769140793695e-05 1.255681341719077579e+02 1.120353004544610798e+01
4.433534367545302612e-02 6.775590854826653211e-05 1.253596491228070136e+02 1.138774129224037956e+01
4.456682912223779158e-02 6.610492296161660122e-05 1.235691964285714306e+02 1.121695783607573915e+01
4.479780304487864656e-02 6.786442677967826091e-05 1.221225382932166355e+02 1.195993131661677289e+01
4.503013318854280633e-02 6.853635641818868680e-05 1.209084967320261370e+02 1.137737170175165957e+01
4.526436263630335272e-02 6.918514626283685297e-05 1.195460385438972111e+02 1.019901601352888143e+01
4.549984770861909000e-02 6.833630877532204714e-05 1.177880085653104913e+02 1.086335222361531017e+01
4.573057769171592901e-02 6.540293680537103750e-05 1.171403118040089026e+02 1.089382864752671409e+01
4.596282480080345761e-02 6.990247096589263711e-05 1.158368200836820137e+02 1.021352667635631128e+01
4.619732296389236076e-02 6.786250507108923557e-05 1.143982683982683994e+02 1.066217947586597425e+01
4.643258444511101646e-02 7.033191385126720280e-05 1.136247422680412313e+02 1.032476033371041169e+01
4.666845704786030252e-02 6.692058153033048496e-05 1.117068965517241423e+02 1.055852376979775009e+01
4.689934413756127740e-02 6.802189408205146866e-05 1.096857749469214411e+02 1.027531625469269194e+01
4.713438507358027468e-02 6.944147399833233919e-05 1.098946280991735591e+02 1.036637928824935173e+01
4.736795136815064727e-02 6.656957436849283657e-05 1.084925053533190606e+02 1.014490476367344307e+01
4.759859747438226207e-02 6.769763208725077138e-05 1.070294736842105294e+02 9.843899189169780684e+00
4.783274694655795245e-02 6.928267493286968941e-05 1.060597938144329930e+02 1.003430464135185574e+01
4.806634396749334681e-02 6.807281927440189521e-05 1.058765690376569069e+02 1.051732920882174760e+01
4.830248047396420996e-02 6.966332651828869844e-05 1.042076612903225765e+02 9.971918085261608056e+00
4.853643200824572096e-02 6.606102041943429451e-05 1.029830866807611045e+02 1.036917367723593308e+01
4.876414520816241271e-02 6.613248851928526920e-05 1.018917197452229289e+02 9.752061073105018352e+00
4.899792577344610350e-02 7.109046729717630826e-05 1.005445544554455495e+02 1.021160202898798808e+01
4.923470399315162116e-02 6.843725681761876167e-05 9.947942386831275030e+01 9.732510288065844506e+00
4.947209300203903731e-02 7.062440267994869150e-05 9.877103718199609261e+01 1.011160639703324193e+01
4.970767414357019076e-02 6.568520737628115111e-05 9.696868475991649916e+01 9.915035603312022161e+00
4.993955421601320444e-02 6.870069007268534431e-05 9.480360721442885108e+01 9.912801900143060507e+00
5.017343134654914799e-02 6.784437425331957467e-05 9.414949494949495090e+01 9.682128373231325469e+00
5.040364307755263590e-02 6.549987049623397846e-05 9.349064449064448468e+01 9.759658422576109160e+00
5.063525219032424807e-02 6.906177440634427543e-05 9.287549407114624955e+01 9.672301803345815685e+00
5.087248401921887209e-02 6.982607771126056830e-05 9.162745098039215463e+01 8.925271802007799238e+00
5.110824603904627617e-02 6.828347019243583200e-05 9.087824351297405201e+01 9.252118611324256392e+00
5.134041616444540157e-02 6.749734166748146504e-05 8.918600000000000705e+01 9.609046570810233945e+00
5.157233759481640728e-02 6.701141620730611365e-05 8.833667334669338800e+01 8.858696524344042089e+00
5.180603234918396832e-02 6.902301690403682475e-05 8.745419103313840026e+01 9.116169008334704671e+00
5.204093912643181080e-02 6.858285367200194556e-05 8.670923379174853096e+01 9.214714021017506695e+00
5.227550176404114485e-02 6.841128413638082530e-05 8.507407407407407618e+01 9.522545245456829122e+00
5.250874134631969281e-02 6.710124584087647154e-05 8.370611439842208767e+01 8.586365638110695642e+00
5.273983379343173683e-02 6.699865505256583098e-05 8.270775347912524467e+01 9.452901719804103209e+00
5.297309563147201833e-02 7.004200559247158596e-05 8.222770398481974041e+01 8.488959592528379616e+00
5.320870841843343413e-02 6.736639692893721994e-05 8.053033268101761166e+01 8.946657552532135682e+00
5.344158726524587955e-02 6.810737650478912789e-05 8.024662813102119685e+01 9.059924483788297067e+00
5.367526270033567970e-02 6.805918753122887452e-05 7.894026974951830766e+01 9.095944239222948369e+00
5.391026527670270824e-02 6.883326900963864436e-05 7.862167300380228596e+01 8.523099299811631724e+00
5.414369868353056253e-02 6.749358219613563344e-05 7.675915221579961667e+01 8.629792592589870637e+00
5.437486949081267451e-02 6.641570492905651368e-05 7.563229571984436461e+01 8.637887787053751154e+00
5.460633195359332337e-02 6.803263502740879241e-05 7.580418250950570780e+01 8.721791573571913148e+00
5.484155575107002578e-02 6.931669974032373370e-05 7.374719101123595522e+01 8.471876583249599690e+00
5.507758596231705078e-02 6.905344121730599505e-05 7.333583489681051049e+01 8.402874227771372162e+00
5.531123208233620220e-02 6.772891677133621323e-05 7.271401515151515582e+01 9.075079336725409007e+00
5.554365515600671876e-02 6.719762712666427933e-05 7.084571428571427987e+01 7.926008852286919648e+00
5.577734969999190856e-02 6.950070055363419556e-05 7.024861878453039310e+01 8.403902132641396960e+00
5.601099427749139242e-02 6.700515619549475674e-05 6.929714285714285893e+01 8.072403649488304467e+00
5.624621814925619134e-02 7.010497752434535551e-05 6.812454873646208853e+01 8.027539543958688739e+00
5.648196424828423601e-02 6.688681858197991978e-05 6.778719397363465760e+01 7.933663302376114501e+00
5.671540211382259528e-02 6.857993554508776460e-05 6.666482504604051940e+01 7.981292927959007244e+00
5.695057597478152267e-02 6.911508132478911160e-05 6.563272727272726570e+01 7.770508774306239985e+00
5.718334936048233286e-02 6.546013463055807180e-05 6.500569259962048818e+01 7.605798823244001028e+00
5.741421041024297178e-02 6.793445858109002969e-05 6.396350364963503665e+01 7.542971008575379166e+00
5.764613918380164653e-02 6.637197386990278968e-05 6.352996254681647770e+01 7.894262668199463207e+00
5.788167249397389164e-02 7.061552392955100337e-05 6.244190140845070403e+01 7.779139295764037065e+00
5.811737136754223376e-02 6.704761694123777174e-05 6.137892791127541869e+01 7.551755950839167397e+00
5.834837921127641880e-02 6.699294913716081861e-05 6.069117647058823195e+01 7.590000293479397975e+00
5.858116591208732682e-02 6.832957605342608631e-05 5.907014388489208301e+01 7.699076667565204701e+00
5.881666226357543104e-02 6.848621822711322728e-05 5.888014311270125489e+01 7.831619061396746240e+00
5.905135363872197202e-02 6.777347974127791586e-05 5.853790613718411606e+01 7.567773432409921952e+00
5.928387195222793726e-02 6.772469370990553635e-05 5.692985611510791699e+01 7.592972215057871566e+00
5.951647621897535045e-02 6.683838279782646321e-05 5.660980036297640794e+01 6.955356326637427422e+00
5.974911582084686118e-02 6.869520850335110538e-05 5.562300884955752167e+01 7.719911491744151810e+00
5.998323909506843993e-02 6.775808722689177679e-05 5.518604651162790731e+01 7.354776137864965868e+00
6.021684065425213228e-02 6.821508261215899929e-05 5.402477876106194543e+01 6.673375693271793807e+00
6.045118304879574384e-02 6.844978444519072473e-05 5.396830985915492818e+01 6.717566561326499652e+00
6.068596061100132305e-02 6.815720570038588807e-05 5.295759717314487602e+01 7.158471214057427368e+00
6.092170969789185986e-02 6.974114108008298168e-05 5.162264150943396146e+01 6.490077368017717063e+00
6.115588848048909842e-02 6.553171796432443320e-05 5.114801444043321510e+01 7.280731063573291806e+00
6.138574783689496051e-02 6.713556217832948266e-05 5.016871704745167193e+01 6.701778464546525704e+00
6.161712726612254831e-02 6.659023579644488087e-05 5.014387211367672847e+01 6.675621754546876119e+00
6.184947732418764887e-02 6.842032557768410134e-05 4.866897746967070759e+01 6.856089865183688126e+00
6.208512874242018420e-02 6.932646695378516153e-05 4.822393162393162669e+01 6.686878193971133477e+00
6.232030440033373142e-02 6.786811594346220963e-05 4.741811846689895305e+01 6.935626061239421603e+00
6.255454887890503357e-02 6.903232039090102389e-05 4.709369676320272902e+01 6.777674088937537533e+00
6.279030404341265359e-02 6.817541082358109035e-05 4.654810996563573866e+01 6.956998630878677758e+00
6.302442562177140717e-02 6.783890935135950873e-05 4.578082191780821830e+01 6.961701249945193126e+00
6.325799215551787535e-02 6.707804214318665616e-05 4.474698795180722755e+01 6.703269967428300724e+00
6.349026508375751887e-02 6.699336420408434482e-05 4.446459412780656351e+01 6.553419228280950470e+00
6.372409184272515015e-02 6.892879157383024775e-05 4.356448911222780396e+01 6.662016593289559196e+00
6.395793742953777283e-02 6.642518885272369008e-05 4.289081455805892773e+01 6.367842212218779885e+00
6.419031457975818422e-02 6.826620328541081642e-05 4.218425460636515822e+01 6.334600452618555977e+00
6.442283327309653029e-02 6.576027226970875277e-05 4.142287694974003642e+01 6.060103484941743446e+00
6.465485140213383941e-02 6.860083938040020173e-05 4.087458193979933441e+01 6.373081484210696424e+00
6.489057688868674068e-02 6.918162283112673440e-05 3.989569536423841356e+01 6.364523530767572268e+00
6.512677614053768993e-02 6.800662934234975800e-05 3.901507537688442540e+01 6.327716728008967451e+00
6.535916383847417688e-02 6.723036061670840198e-05 3.899831365935919081e+01 6.188167546536805119e+00
6.559238943166004199e-02 6.775429361515336514e-05 3.849499999999999744e+01 6.039933774471371919e+00
6.582758612999557724e-02 6.859118299963685495e-05 3.780788177339901779e+01 6.400729901068983985e+00
6.606077625847779633e-02 6.646968386304463305e-05 3.727824620573355929e+01 5.808984090093030517e+00
6.629499012582010242e-02 6.873985157622226514e-05 3.641368078175895562e+01 6.111256602978730967e+00
6.652802461243248477e-02 6.667147267887053093e-05 3.611428571428571388e+01 5.836475115745005660e+00
6.676018753795931460e-02 6.790988101603729471e-05 3.518719211822659787e+01 5.765796790410613326e+00
6.699409877892320564e-02 6.752760488477305384e-05 3.444991789819376038e+01 5.577807953503125304e+00
6.722746570366622265e-02 6.715296906548569008e-05 3.459441707717569869e+01 5.805752121230155716e+00
6.746032149556230317e-02 6.698676487551811836e-05 3.351980198019801804e+01 5.871672525599856307e+00
6.769235389026706518e-02 6.820371575645631246e-05 3.323941368078175884e+01 5.771298975180682689e+00
6.792641117254087646e-02 6.820173351531172944e-05 3.251707317073170600e+01 5.616770446781158554e+00
6.816107073590284282e-02 6.878058967958357989e-05 3.175801282051282115e+01 5.645541971200500164e+00
6.839600153518463066e-02 6.745423942297350728e-05 3.134359805510534969e+01 5.673233353042672178e+00
6.862947544649959652e-02 6.741836193410811529e-05 3.149676375404530759e+01 5.495804562137720950e+00
6.886076050521675040e-02 6.695139243677821319e-05 2.992495921696574257e+01 5.522676533171635427e+00
6.909448405671331228e-02 6.857937925099385861e-05 2.989189189189189122e+01 5.264474412841863682e+00
6.933147198058889349e-02 6.945851940459737387e-05 2.933489827856024945e+01 5.341787118483538599e+00
6.956615814272766596e-02 6.659838482515636180e-05 2.901626016260162544e+01 5.452657092049172149e+00
6.979892421020185422e-02 6.845449894488580623e-05 2.824724409448818818e+01 5.215124872431614378e+00
7.003324628087082004e-02 6.708437855477542738e-05 2.788338658146964733e+01 5.266139137639532564e+00
7.026696723216839524e-02 6.749325677359571186e-05 2.764398734177215289e+01 5.065792005011535259e+00
7.049943687314187690e-02 6.712218498041330988e-05 2.678913738019169344e+01 4.851625212954277622e+00
7.073256586487845776e-02 6.824893734348157486e-05 2.654003139717425341e+01 5.162473156413456721e+00
